place,run.id,run.weblink,run.game,run.level,run.category,run.videos.links,run.comment,run.status.status,run.status.examiner,run.status.verify-date,run.players,run.date,run.submitted,run.times.primary,run.times.primary_t,run.times.realtime,run.times.realtime_t,run.times.realtime_noloads,run.times.realtime_noloads_t,run.times.ingame,run.times.ingame_t,run.system.platform,run.system.emulated,run.system.region,run.splits,run.values.e8m7em86,run.values.kn04ewol,run.splits.rel,run.splits.uri,run.videos
116,zne30l7z,https://www.speedrun.com/sm64/run/zne30l7z,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/FQC9TlXn08M'}],,verified,zx7gkrx7,2023-10-11T01:17:32Z,"[{'rel': 'user', 'id': 'jn9qe22x', 'uri': 'https://www.speedrun.com/api/v1/users/jn9qe22x'}]",2023-10-09,2023-10-09T20:15:27Z,PT1H57M9S,7029,PT1H57M9S,7029,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,splits.io,https://splits.io/api/v3/runs/bajy,
118,y90jknky,https://www.speedrun.com/sm64/run/y90jknky,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/R5ZwfTfLa9Y?si=Qv26VT7u5HkNUR29'}],"Done as a part of the Summer 1545 Relay Race.

Beginning and Late game were pretty bad, rest was either okay or pretty good.

Runner Note (2025-04-24): Changed Video Link From Twitch to YouTube",verified,zx7gkrx7,2025-04-26T18:23:19Z,"[{'rel': 'user', 'id': 'v8lyv4jm', 'uri': 'https://www.speedrun.com/api/v1/users/v8lyv4jm'}]",2020-07-11,2020-07-12T23:36:35Z,PT1H57M12S,7032,PT1H57M12S,7032,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,splits.io,https://splits.io/api/v3/runs/5yvs,
119,m7wr689z,https://www.speedrun.com/sm64/run/m7wr689z,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/videos/1219055135'}],Finally decided to submit lol.,verified,98rv2rdj,2022-03-30T22:55:17Z,"[{'rel': 'user', 'id': '8rpwpnqj', 'uri': 'https://www.speedrun.com/api/v1/users/8rpwpnqj'}]",2021-11-29,2022-03-30T07:36:32Z,PT1H57M16S,7036,PT1H57M16S,7036,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
120,emkojxz6,https://www.speedrun.com/sm64/run/emkojxz6,o1y9wo6q,,wkpoo02r,,,verified,,,"[{'rel': 'user', 'id': 'e8el6oj0', 'uri': 'https://www.speedrun.com/api/v1/users/e8el6oj0'}]",,,PT1H57M19S,7039,PT1H57M19S,7039,,0,,0,w89rwelk,True,,,5lmoxk01,4qyxop3l,,,
121,mrl4jx8m,https://www.speedrun.com/sm64/run/mrl4jx8m,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.youtube.com/watch?v=Ii6I-vnJGPQ'}],finelly got the sub 2!,verified,zx7gkrx7,2023-06-03T22:21:21Z,"[{'rel': 'user', 'id': 'qjn3my2x', 'uri': 'https://www.speedrun.com/api/v1/users/qjn3my2x'}]",2023-06-02,2023-06-02T01:25:46Z,PT1H57M27S,7047,PT1H57M27S,7047,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
122,y8k4k25y,https://www.speedrun.com/sm64/run/y8k4k25y,o1y9wo6q,,wkpoo02r,"[{'uri': 'https://www.twitch.tv/videos/2046797965'}, {'uri': 'https://www.youtube.com/watch?v=uZZ4Q_O9pzI'}]","3rd ever completed run 2nd day of runs 1st sub 2 EZ, broke a couple minute barriers

https://www.twitch.tv/videos/2046797965",verified,zx7gkrx7,2024-01-29T22:49:48Z,"[{'rel': 'user', 'id': '8q3lvp7j', 'uri': 'https://www.speedrun.com/api/v1/users/8q3lvp7j'}]",2024-01-29,2024-01-29T02:48:30Z,PT1H57M28S,7048,PT1H57M28S,7048,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
123,yo0n427y,https://www.speedrun.com/sm64/run/yo0n427y,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.youtube.com/watch?v=LNj5CSR9Q_I'}],"old run, have better times now, but want to put a sub 2 on the boards and this is my best run with video proof",verified,zx7gkrx7,2024-05-03T00:12:48Z,"[{'rel': 'user', 'id': 'j2y2wmn8', 'uri': 'https://www.speedrun.com/api/v1/users/j2y2wmn8'}]",2022-06-01,2024-05-01T18:58:09Z,PT1H57M31S,7051,PT1H57M31S,7051,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
124,zxo218kz,https://www.speedrun.com/sm64/run/zxo218kz,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/videos/1120444409'}],"Finally my sub 2, now I can rest in peace",verified,qxkm6mj0,2021-08-16T23:18:06Z,"[{'rel': 'user', 'id': 'xko6o278', 'uri': 'https://www.speedrun.com/api/v1/users/xko6o278'}]",2021-08-16,2021-08-16T22:35:51Z,PT1H57M43S,7063,PT1H57M43S,7063,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
124,z0op6g8z,https://www.speedrun.com/sm64/run/z0op6g8z,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.youtube.com/watch?v=kXY5CpZJ0Nk'}],,verified,zx7gkrx7,2022-01-20T05:31:30Z,"[{'rel': 'user', 'id': '8e6nykoj', 'uri': 'https://www.speedrun.com/api/v1/users/8e6nykoj'}]",2022-01-19,2022-01-20T01:54:42Z,PT1H57M43S,7063,PT1H57M43S,7063,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
126,zpg1l6xz,https://www.speedrun.com/sm64/run/zpg1l6xz,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.youtube.com/watch?v=zGQwM_PzMtw'}],eh,verified,zx7gkrx7,2023-01-14T01:18:44Z,"[{'rel': 'user', 'id': 'v815l1lj', 'uri': 'https://www.speedrun.com/api/v1/users/v815l1lj'}]",2023-01-03,2023-01-13T04:19:05Z,PT1H57M51S,7071,PT1H57M51S,7071,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
127,yodvpojm,https://www.speedrun.com/sm64/run/yodvpojm,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/9JUJdAaZeiM'}],mod note: retimed to 1:57:57,verified,zx7gkrx7,2022-07-30T21:53:40Z,"[{'rel': 'user', 'id': '5j5gwr68', 'uri': 'https://www.speedrun.com/api/v1/users/5j5gwr68'}]",2022-07-30,2022-07-30T09:10:46Z,PT1H57M57S,7077,PT1H57M57S,7077,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
128,z150627y,https://www.speedrun.com/sm64/run/z150627y,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/L5qg0B76m-8'}],w,verified,zx7gkrx7,2020-08-20T04:28:59Z,"[{'rel': 'user', 'id': 'zx7zw1r8', 'uri': 'https://www.speedrun.com/api/v1/users/zx7zw1r8'}]",2020-08-15,2020-08-15T07:43:17Z,PT1H57M59S,7079,PT1H57M59S,7079,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
128,y88k10wy,https://www.speedrun.com/sm64/run/y88k10wy,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/videos/1507054991'}],,verified,zx7gkrx7,2022-06-19T05:09:44Z,"[{'rel': 'user', 'id': '18q652oj', 'uri': 'https://www.speedrun.com/api/v1/users/18q652oj'}]",2022-06-18,2022-06-18T07:41:26Z,PT1H57M59S,7079,PT1H57M59S,7079,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
130,zp608o8m,https://www.speedrun.com/sm64/run/zp608o8m,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.youtube.com/watch?v=I_1ltLln7P8'}],,verified,zx7gkrx7,2024-02-26T23:38:07Z,"[{'rel': 'user', 'id': 'xyovdowj', 'uri': 'https://www.speedrun.com/api/v1/users/xyovdowj'}]",2024-02-24,2024-02-25T18:11:30Z,PT1H58M4S,7084,PT1H58M4S,7084,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
131,y6vd20qm,https://www.speedrun.com/sm64/run/y6vd20qm,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/videos/2104131869'}],FInally got sub 2 less gooo,verified,zx7gkrx7,2024-03-31T01:47:17Z,"[{'rel': 'user', 'id': '8l4vq1lj', 'uri': 'https://www.speedrun.com/api/v1/users/8l4vq1lj'}]",2024-03-28,2024-03-28T19:45:45Z,PT1H58M6S,7086,PT1H58M6S,7086,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
132,y2en10jy,https://www.speedrun.com/sm64/run/y2en10jy,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/YUEqnFVw0IE'}],,verified,j4232gmx,2022-10-14T03:12:18Z,"[{'rel': 'user', 'id': '8w1wng4x', 'uri': 'https://www.speedrun.com/api/v1/users/8w1wng4x'}]",2022-10-12,2022-10-12T05:05:31Z,PT1H58M10S,7090,PT1H58M10S,7090,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
133,yj91wgoz,https://www.speedrun.com/sm64/run/yj91wgoz,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/a267nPcyWM4'}],,verified,qxk4wo6j,2024-08-09T21:30:25Z,"[{'rel': 'user', 'id': '81q1oq5j', 'uri': 'https://www.speedrun.com/api/v1/users/81q1oq5j'}]",2024-08-09,2024-08-09T09:09:31Z,PT1H58M17S,7097,PT1H58M17S,7097,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
134,z1l2dr9m,https://www.speedrun.com/sm64/run/z1l2dr9m,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/1p8VfEV6OaY'}],,verified,qxk4wo6j,2023-06-20T17:16:10Z,"[{'rel': 'user', 'id': 'j92d9do8', 'uri': 'https://www.speedrun.com/api/v1/users/j92d9do8'}]",2023-06-19,2023-06-19T17:04:46Z,PT1H58M21S,7101,PT1H58M21S,7101,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
135,ydvw2rxy,https://www.speedrun.com/sm64/run/ydvw2rxy,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.youtube.com/watch?v=PwMql_bBpkY'}],,verified,j2w1w5lj,2025-01-28T22:23:59Z,"[{'rel': 'user', 'id': 'x7qoekq8', 'uri': 'https://www.speedrun.com/api/v1/users/x7qoekq8'}]",2025-01-25,2025-01-25T15:03:23Z,PT1H58M24S,7104,PT1H58M24S,7104,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
136,9mr03gmq,https://www.speedrun.com/sm64/run/9mr03gmq,o1y9wo6q,,wkpoo02r,,,verified,,,"[{'rel': 'user', 'id': '18ql07jn', 'uri': 'https://www.speedrun.com/api/v1/users/18ql07jn'}]",,,PT1H58M30S,7110,PT1H58M30S,7110,,0,,0,w89rwelk,True,,,5lmoxk01,4qyxop3l,,,
137,mke55wlm,https://www.speedrun.com/sm64/run/mke55wlm,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/videos/1235924216'}],,verified,zx7gkrx7,2022-01-11T06:51:17Z,"[{'rel': 'user', 'id': 'qjod06nx', 'uri': 'https://www.speedrun.com/api/v1/users/qjod06nx'}]",2021-12-18,2022-01-11T03:53:25Z,PT1H58M36S,7116,PT1H58M36S,7116,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
138,yj87rp3m,https://www.speedrun.com/sm64/run/yj87rp3m,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/videos/1776807394'}],,verified,zx7gkrx7,2023-03-28T20:06:13Z,"[{'rel': 'user', 'id': 'qj200q6x', 'uri': 'https://www.speedrun.com/api/v1/users/qj200q6x'}]",2023-03-25,2023-03-27T01:09:50Z,PT1H58M37S,7117,PT1H58M37S,7117,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
139,yle7ljnz,https://www.speedrun.com/sm64/run/yle7ljnz,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/ZID7kMN9CHA'}],,verified,qxkm6mj0,2022-01-21T22:39:04Z,"[{'rel': 'user', 'id': '8qz4y5o8', 'uri': 'https://www.speedrun.com/api/v1/users/8qz4y5o8'}]",2022-01-20,2022-01-21T21:42:48Z,PT1H58M40S,7120,PT1H58M40S,7120,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
140,1zxjeeyx,https://www.speedrun.com/sm64/run/1zxjeeyx,o1y9wo6q,,wkpoo02r,"[{'uri': 'https://www.twitch.tv/biasenti/v/46646320'}, {'uri': 'https://www.twitch.tv/biasenti/v/46646323'}]",Part 2: https://www.twitch.tv/biasenti/v/46646320,verified,,,"[{'rel': 'guest', 'name': 'Senti', 'uri': 'https://www.speedrun.com/api/v1/guests/Senti'}]",2014-02-18,,PT1H58M51S,7131,PT1H58M51S,7131,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
140,z1x47jgm,https://www.speedrun.com/sm64/run/z1x47jgm,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/videos/1207533522'}],,verified,zx7gkrx7,2021-11-17T08:32:41Z,"[{'rel': 'user', 'id': 'xz7n0vnj', 'uri': 'https://www.speedrun.com/api/v1/users/xz7n0vnj'}]",2021-11-16,2021-11-16T22:43:17Z,PT1H58M51S,7131,PT1H58M51S,7131,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
142,y6grl30m,https://www.speedrun.com/sm64/run/y6grl30m,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/FYcDkIiWKrw'}],SUB 2 BEFORE 2025!!! I'M FREE FROM THIS CATAGOREY,verified,8q316z7j,2024-12-31T13:39:51Z,"[{'rel': 'user', 'id': 'jmp1ddzj', 'uri': 'https://www.speedrun.com/api/v1/users/jmp1ddzj'}]",2024-12-30,2024-12-30T23:33:38Z,PT1H58M53S,7133,PT1H58M53S,7133,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,splits.io,https://splits.io/api/v3/runs/cvtw,
142,kz5w55zr,https://www.speedrun.com/sm64/run/kz5w55zr,o1y9wo6q,,wkpoo02r,,,verified,,,"[{'rel': 'user', 'id': 'zx77v7rx', 'uri': 'https://www.speedrun.com/api/v1/users/zx77v7rx'}]",,,PT1H58M53S,7133,PT1H58M53S,7133,,0,,0,w89rwelk,True,,,5lmoxk01,4qyxop3l,,,
144,ydjlp10y,https://www.speedrun.com/sm64/run/ydjlp10y,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/STRxwwkWF3Y'}],,verified,zx7gkrx7,2023-07-29T20:29:41Z,"[{'rel': 'user', 'id': 'xz9o5508', 'uri': 'https://www.speedrun.com/api/v1/users/xz9o5508'}]",2023-07-28,2023-07-28T15:45:58Z,PT1H58M58S,7138,PT1H58M58S,7138,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
145,pm3v9dz0,https://www.speedrun.com/sm64/run/pm3v9dz0,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/galaxyym/v/49265927'}],,verified,,,"[{'rel': 'guest', 'name': 'Galax', 'uri': 'https://www.speedrun.com/api/v1/guests/Galax'}]",2014-05-17,,PT1H59M5S,7145,PT1H59M5S,7145,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
146,0y62go0z,https://www.speedrun.com/sm64/run/0y62go0z,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/zack7cloud/v/42272526'}],lol,verified,zx7gkrx7,2016-06-25T12:33:15Z,"[{'rel': 'guest', 'name': 'Zack7cloud', 'uri': 'https://www.speedrun.com/api/v1/guests/Zack7cloud'}]",2014-12-29,2016-06-25T12:33:15Z,PT1H59M6S,7146,PT1H59M6S,7146,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
146,ywx90lpm,https://www.speedrun.com/sm64/run/ywx90lpm,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.youtube.com/watch?v=hbHo_3jvtlg'}],,verified,zx7gkrx7,2024-11-16T04:09:52Z,"[{'rel': 'user', 'id': '8rm20ewj', 'uri': 'https://www.speedrun.com/api/v1/users/8rm20ewj'}]",2024-11-15,2024-11-15T18:15:53Z,PT1H59M6S,7146,PT1H59M6S,7146,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
148,m3jr52dz,https://www.speedrun.com/sm64/run/m3jr52dz,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/ogQW_nUVICg'}],,verified,8qrv5k0j,2024-08-15T18:45:50Z,"[{'rel': 'user', 'id': '8dg3z6o8', 'uri': 'https://www.speedrun.com/api/v1/users/8dg3z6o8'}]",2024-08-11,2024-08-12T17:42:59Z,PT1H59M8S,7148,PT1H59M8S,7148,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
149,m3dnjrwz,https://www.speedrun.com/sm64/run/m3dnjrwz,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/EgG-MP7bPAQ'}],yes,verified,zxzlqn8q,2017-08-07T16:21:03Z,"[{'rel': 'user', 'id': '48g0d97x', 'uri': 'https://www.speedrun.com/api/v1/users/48g0d97x'}]",2017-08-07,2017-08-07T06:56:57Z,PT1H59M10S,7150,PT1H59M10S,7150,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
150,yjpk7e7y,https://www.speedrun.com/sm64/run/yjpk7e7y,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/videos/1455044767'}],Bad quality stream as always but happy for that sub 2h !,verified,zx7gkrx7,2022-04-14T05:31:57Z,"[{'rel': 'user', 'id': '8d4egv98', 'uri': 'https://www.speedrun.com/api/v1/users/8d4egv98'}]",2022-04-13,2022-04-13T20:20:56Z,PT1H59M11S,7151,PT1H59M11S,7151,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
150,z19n9xrm,https://www.speedrun.com/sm64/run/z19n9xrm,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/videos/2151924639'}],Mod note: Retimed to 1:59.11(.96).,verified,8qrv5k0j,2024-06-01T22:35:18Z,"[{'rel': 'user', 'id': 'j0w3r0w8', 'uri': 'https://www.speedrun.com/api/v1/users/j0w3r0w8'}]",2024-05-22,2024-05-22T01:12:59Z,PT1H59M11S,7151,PT1H59M11S,7151,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
152,z0q9x59m,https://www.speedrun.com/sm64/run/z0q9x59m,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/videos/2215064952'}],"sub 2 yuh

shoutout baba blasters

Mod note: Retimed to 1:59:14
",verified,qxk241kx,2024-08-05T19:14:55Z,"[{'rel': 'user', 'id': '1xy176zx', 'uri': 'https://www.speedrun.com/api/v1/users/1xy176zx'}]",2024-08-02,2024-08-03T21:46:53Z,PT1H59M14S,7154,PT1H59M14S,7154,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
153,z5kw5j5z,https://www.speedrun.com/sm64/run/z5kw5j5z,o1y9wo6q,,wkpoo02r,"[{'uri': 'https://www.twitch.tv/videos/2024523787'}, {'uri': 'https://www.youtube.com/watch?v=xAKb-4kOPsk'}]","mod note: fixed time field to 1:59:19

original video URL https://www.twitch.tv/videos/2024523787",verified,zx7gkrx7,2024-01-10T00:43:02Z,"[{'rel': 'user', 'id': '8e9nqd2j', 'uri': 'https://www.speedrun.com/api/v1/users/8e9nqd2j'}]",2024-01-08,2024-01-08T12:35:03Z,PT1H59M19S,7159,PT1H59M19S,7159,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
153,mr0xd64m,https://www.speedrun.com/sm64/run/mr0xd64m,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.youtube.com/watch?v=Ckdgku9T2nw'}],"Sub-2!!!! Yay! 

(@mods I will upload the sub-2 misses later I swear....)",verified,8e6k1loj,2025-03-08T10:34:01Z,"[{'rel': 'user', 'id': 'j5q6q5gj', 'uri': 'https://www.speedrun.com/api/v1/users/j5q6q5gj'}]",2025-03-06,2025-03-06T19:45:29Z,PT1H59M19S,7159,PT1H59M19S,7159,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
153,dy4n93ml,https://www.speedrun.com/sm64/run/dy4n93ml,o1y9wo6q,,wkpoo02r,,,verified,,,"[{'rel': 'user', 'id': 'qjooplj6', 'uri': 'https://www.speedrun.com/api/v1/users/qjooplj6'}]",,,PT1H59M19S,7159,PT1H59M19S,7159,,0,,0,w89rwelk,True,,,5lmoxk01,4qyxop3l,,,
156,z19ww3wm,https://www.speedrun.com/sm64/run/z19ww3wm,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.youtube.com/watch?v=Ulnq-WvPgho'}],literally could not have predicted this run to come LMAO im just. im in shock lol,verified,8q34l9oj,2024-07-07T18:14:53Z,"[{'rel': 'user', 'id': 'v8lld2l8', 'uri': 'https://www.speedrun.com/api/v1/users/v8lld2l8'}]",2024-06-27,2024-07-05T12:36:21Z,PT1H59M20S,7160,PT1H59M20S,7160,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,splits.io,https://splits.io/api/v3/runs/c98a,
157,zppx57xz,https://www.speedrun.com/sm64/run/zppx57xz,o1y9wo6q,,wkpoo02r,"[{'uri': 'https://www.twitch.tv/videos/2014318079'}, {'uri': 'https://www.youtube.com/watch?v=gU4-VAw-Ua0'}]",mod note: original video URL https://www.twitch.tv/videos/2014318079,verified,86vwgo5j,2024-01-06T00:27:41Z,"[{'rel': 'user', 'id': 'y8dg3n98', 'uri': 'https://www.speedrun.com/api/v1/users/y8dg3n98'}]",2023-12-07,2024-01-01T16:34:26Z,PT1H59M24S,7164,PT1H59M24S,7164,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
158,8yv2q44m,https://www.speedrun.com/sm64/run/8yv2q44m,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/sennunso/v/42225947'}],,verified,qxkm6mj0,2015-08-24T17:08:23Z,"[{'rel': 'user', 'id': 'qjoon7j6', 'uri': 'https://www.speedrun.com/api/v1/users/qjoon7j6'}]",2015-01-04,2015-08-23T00:29:33Z,PT1H59M27S,7167,PT1H59M27S,7167,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
159,yw0r523m,https://www.speedrun.com/sm64/run/yw0r523m,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/videos/933880393'}],,verified,zx7gkrx7,2021-03-03T07:47:25Z,"[{'rel': 'user', 'id': 'zx7d74vx', 'uri': 'https://www.speedrun.com/api/v1/users/zx7d74vx'}]",2021-03-02,2021-03-02T05:17:42Z,PT1H59M32S,7172,PT1H59M32S,7172,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
160,y6v2klpm,https://www.speedrun.com/sm64/run/y6v2klpm,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/FVD9Uc2oCv4'}],sub 2 :D,verified,zx7gkrx7,2024-05-08T15:33:33Z,"[{'rel': 'user', 'id': 'xyrkgynj', 'uri': 'https://www.speedrun.com/api/v1/users/xyrkgynj'}]",2024-05-06,2024-05-06T18:32:58Z,PT1H59M42S,7182,PT1H59M42S,7182,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
161,mrn36jgy,https://www.speedrun.com/sm64/run/mrn36jgy,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.youtube.com/watch?v=jxT78KzljIg'}],mod note: restarted the tractor to 1:59:43,verified,qxkm6mj0,2021-11-26T14:53:47Z,"[{'rel': 'user', 'id': 'zxz9n948', 'uri': 'https://www.speedrun.com/api/v1/users/zxz9n948'}]",2021-11-26,2021-11-26T01:41:19Z,PT1H59M43S,7183,PT1H59M43S,7183,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
162,y9kgnnez,https://www.speedrun.com/sm64/run/y9kgnnez,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/Kg_ylbsS778'}],,verified,zx7gkrx7,2024-01-22T14:47:51Z,"[{'rel': 'user', 'id': '8lp3k07j', 'uri': 'https://www.speedrun.com/api/v1/users/8lp3k07j'}]",2024-01-21,2024-01-21T23:19:45Z,PT1H59M44S,7184,PT1H59M44S,7184,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
163,9mer139z,https://www.speedrun.com/sm64/run/9mer139z,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.twitch.tv/videos/129676599'}],"Used PJ64 V. 1.7, my last run of EMU ever before switching to N64",verified,zx7gkrx7,2017-03-20T16:15:21Z,"[{'rel': 'user', 'id': 'e8e965pj', 'uri': 'https://www.speedrun.com/api/v1/users/e8e965pj'}]",2017-03-18,2017-03-19T03:01:05Z,PT1H59M48S,7188,PT1H59M48S,7188,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
163,ywjpovnz,https://www.speedrun.com/sm64/run/ywjpovnz,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/eWrwd966DOI'}],,verified,qxkm6mj0,2021-12-16T20:43:33Z,"[{'rel': 'user', 'id': 'kj96k9oj', 'uri': 'https://www.speedrun.com/api/v1/users/kj96k9oj'}]",2021-12-16,2021-12-16T19:34:03Z,PT1H59M48S,7188,PT1H59M48S,7188,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
163,z0x95o4z,https://www.speedrun.com/sm64/run/z0x95o4z,o1y9wo6q,,wkpoo02r,[{'uri': 'https://youtu.be/reGG08phS6g'}],"AHHHHHHHHH ITS OVER DUDE

mod note: retimed to 1:59:48",verified,86vwgo5j,2023-10-11T18:08:51Z,"[{'rel': 'user', 'id': '86n94m0x', 'uri': 'https://www.speedrun.com/api/v1/users/86n94m0x'}]",2023-10-08,2023-10-08T16:37:48Z,PT1H59M48S,7188,PT1H59M48S,7188,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
166,z0dv894y,https://www.speedrun.com/sm64/run/z0dv894y,o1y9wo6q,,wkpoo02r,[{'uri': 'https://www.youtube.com/watch?v=A-RJgMRWxjM'}],FINALLY,verified,8vkn1mnj,2024-07-04T20:25:43Z,"[{'rel': 'user', 'id': 'xk3md7m8', 'uri': 'https://www.speedrun.com/api/v1/users/xk3md7m8'}]",2024-06-20,2024-07-03T23:40:33Z,PT1H59M49S,7189,PT1H59M49S,7189,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
167,1zqpkrml,https://www.speedrun.com/sm64/run/1zqpkrml,o1y9wo6q,,wkpoo02r,,,verified,,,"[{'rel': 'guest', 'name': 'MiracleTea', 'uri': 'https://www.speedrun.com/api/v1/guests/MiracleTea'}]",,,PT1H59M52S,7192,PT1H59M52S,7192,,0,,0,w89rwelk,True,,,5lmoxk01,4qyxop3l,,,
