place,run.id,run.weblink,run.game,run.level,run.category,run.videos.links,run.comment,run.status.status,run.status.examiner,run.status.verify-date,run.players,run.date,run.submitted,run.times.primary,run.times.primary_t,run.times.realtime,run.times.realtime_t,run.times.realtime_noloads,run.times.realtime_noloads_t,run.times.ingame,run.times.ingame_t,run.system.platform,run.system.emulated,run.system.region,run.splits,run.values.e8m7em86,run.values.kn04ewol,run.splits.rel,run.splits.uri,run.videos
112,ylp6qk3m,https://www.speedrun.com/sm64/run/ylp6qk3m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=h6ud7U_YAzg'}],retime PLEASE,verified,zx7gkrx7,2025-02-16T02:14:54Z,"[{'rel': 'user', 'id': '0jmw6wex', 'uri': 'https://www.speedrun.com/api/v1/users/0jmw6wex'}]",2025-02-15,2025-02-15T19:49:06Z,PT8M,480.0,PT8M,480.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
117,y4qj64qm,https://www.speedrun.com/sm64/run/y4qj64qm,o1y9wo6q,,7kjpp4k3,"[{'uri': 'https://www.twitch.tv/videos/1521412259'}, {'uri': 'https://www.youtube.com/watch?v=aXXJNjNdvLY'}]",https://www.twitch.tv/videos/1521412259,verified,qxkm6mj0,2022-07-03T19:50:31Z,"[{'rel': 'user', 'id': 'zx76v0j7', 'uri': 'https://www.speedrun.com/api/v1/users/zx76v0j7'}]",2022-07-03,2022-07-03T17:59:05Z,PT8M1S,481.0,PT8M1S,481.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
117,zpxqprgm,https://www.speedrun.com/sm64/run/zpxqprgm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=oSkHDW98j-k'}],missed FS early cycle but finally a pretty good 1 Star PB!,verified,98rp5mwj,2024-07-15T02:05:42Z,"[{'rel': 'user', 'id': '5j5qzewj', 'uri': 'https://www.speedrun.com/api/v1/users/5j5qzewj'}]",2024-07-14,2024-07-14T15:03:35Z,PT8M1S,481.0,PT8M1S,481.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
117,ylxr0jny,https://www.speedrun.com/sm64/run/ylxr0jny,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/3eQGWWaM_4k'}],,verified,8lpgwllj,2024-08-17T23:52:10Z,"[{'rel': 'user', 'id': '81qn9n5j', 'uri': 'https://www.speedrun.com/api/v1/users/81qn9n5j'}]",2024-08-17,2024-08-17T20:13:07Z,PT8M1S,481.0,PT8M1S,481.0,,0,,0,w89rwelk,False,pr184lqn,,9qj7z0oq,5q8e86rq,,,
120,7z09k5jz,https://www.speedrun.com/sm64/run/7z09k5jz,o1y9wo6q,,7kjpp4k3,[{'uri': 'http://www.nicovideo.jp/watch/sm19464685'}],,verified,qxkm6mj0,2015-07-30T06:19:17Z,"[{'rel': 'user', 'id': 'qj26pqnx', 'uri': 'https://www.speedrun.com/api/v1/users/qj26pqnx'}]",2012-11-29,2015-07-30T06:19:17Z,PT8M2S,482.0,PT8M2S,482.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
120,yjkevpdm,https://www.speedrun.com/sm64/run/yjkevpdm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=9JSr-vPrGmA'}],,verified,e8e6edj0,2018-02-17T11:38:49Z,"[{'rel': 'guest', 'name': '[jp]Pine', 'uri': 'https://www.speedrun.com/api/v1/guests/%5Bjp%5DPine'}]",2017-01-22,2018-02-17T11:38:49Z,PT8M2S,482.0,PT8M2S,482.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
120,y4ro5lnz,https://www.speedrun.com/sm64/run/y4ro5lnz,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/1049305021'}],sub 8 next gonna start whipping out optimal strats soon,verified,zx7gkrx7,2021-06-08T06:33:14Z,"[{'rel': 'user', 'id': '1xy1oozx', 'uri': 'https://www.speedrun.com/api/v1/users/1xy1oozx'}]",2021-06-07,2021-06-08T01:11:30Z,PT8M2S,482.0,PT8M2S,482.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
123,z0e85k9m,https://www.speedrun.com/sm64/run/z0e85k9m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=B3KavB_zuhI&t='}],,verified,e8e9ze2j,2018-05-10T13:19:09Z,"[{'rel': 'user', 'id': 'zx766dyj', 'uri': 'https://www.speedrun.com/api/v1/users/zx766dyj'}]",2017-03-14,2018-02-09T18:40:33Z,PT8M3S,483.0,PT8M3S,483.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
123,y8971oxm,https://www.speedrun.com/sm64/run/y8971oxm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/KcyuG0G_sDk'}],SBLJ GodKing KappaRoss,verified,qxk4wo6j,2019-04-18T15:06:31Z,"[{'rel': 'user', 'id': 'kjpqy9yx', 'uri': 'https://www.speedrun.com/api/v1/users/kjpqy9yx'}]",2019-04-17,2019-04-18T13:33:15Z,PT8M3S,483.0,PT8M3S,483.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
125,7z0r2jez,https://www.speedrun.com/sm64/run/7z0r2jez,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=VzN3jKU7_rg'}],,verified,qxkm6mj0,2015-11-06T00:15:20Z,"[{'rel': 'guest', 'name': '[jp]Nitanita', 'uri': 'https://www.speedrun.com/api/v1/guests/%5Bjp%5DNitanita'}]",2011-12-21,2015-11-06T00:15:20Z,PT8M4S,484.0,PT8M4S,484.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
125,0y6r85qy,https://www.speedrun.com/sm64/run/0y6r85qy,o1y9wo6q,,7kjpp4k3,[{'uri': 'http://www.nicovideo.jp/watch/sm17498781'}],,verified,qxkm6mj0,2015-07-30T06:20:48Z,"[{'rel': 'guest', 'name': '[jp]わらびん (Warabin)', 'uri': 'https://www.speedrun.com/api/v1/guests/%5Bjp%5D%E3%82%8F%E3%82%89%E3%81%B3%E3%82%93+%28Warabin%29'}]",2012-02-14,2015-07-30T06:20:48Z,PT8M4S,484.0,PT8M4S,484.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
125,y6od691y,https://www.speedrun.com/sm64/run/y6od691y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=MU67HeLTYSM'}],"it''s been a while this was easy sub 8 but choked bits, had a super bad fs/missed pole glitch and zero cycle backup, and lost seven seconds in dw. sub 8 soon hopefully.",verified,qxkm6mj0,2023-01-13T17:51:09Z,"[{'rel': 'user', 'id': 'x35wo52j', 'uri': 'https://www.speedrun.com/api/v1/users/x35wo52j'}]",2023-01-13,2023-01-13T11:16:43Z,PT8M4S,484.0,PT8M4S,484.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
125,mel4vr8z,https://www.speedrun.com/sm64/run/mel4vr8z,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=AuN4kMzUDpQ'}],"mod note: accepting onto leaderboards with 'Verified: No' status due to the recording being in 25fps, please record in 30/60fps for future submissions",verified,qxkm6mj0,2023-06-14T14:07:12Z,"[{'rel': 'user', 'id': '1xyw6wn8', 'uri': 'https://www.speedrun.com/api/v1/users/1xyw6wn8'}]",2023-06-13,2023-06-14T02:57:05Z,PT8M4S,484.0,PT8M4S,484.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,4qyxop3l,,,
129,y4qpw12m,https://www.speedrun.com/sm64/run/y4qpw12m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/1543294978'}],,verified,qxkm6mj0,2022-07-26T19:48:07Z,"[{'rel': 'user', 'id': '68wp5qvx', 'uri': 'https://www.speedrun.com/api/v1/users/68wp5qvx'}]",2022-07-26,2022-07-26T14:22:23Z,PT8M5S,485.0,PT8M5S,485.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
130,m372dn6z,https://www.speedrun.com/sm64/run/m372dn6z,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/D4ErsA59zGc'}],"audio might be a little quiet, coming thru mic cuz cap card is a little bit cringe",verified,qxkm6mj0,2021-11-01T13:31:00Z,"[{'rel': 'user', 'id': '86vm37pj', 'uri': 'https://www.speedrun.com/api/v1/users/86vm37pj'}]",2021-11-01,2021-11-01T05:45:09Z,PT8M7S,487.0,PT8M7S,487.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
130,zgedwvvy,https://www.speedrun.com/sm64/run/zgedwvvy,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=gNcI3JSI__4'}],,verified,qxkm6mj0,2023-06-20T14:22:58Z,"[{'rel': 'user', 'id': 'j40y2pv8', 'uri': 'https://www.speedrun.com/api/v1/users/j40y2pv8'}]",2023-06-20,2023-06-20T14:22:58Z,PT8M7S,487.0,PT8M7S,487.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
132,z0nwv58m,https://www.speedrun.com/sm64/run/z0nwv58m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=Kw1wayggbVA'}],mod note: retimed to 8:08(.00),verified,qxkm6mj0,2022-12-02T14:28:07Z,"[{'rel': 'user', 'id': 'qxkvqp2j', 'uri': 'https://www.speedrun.com/api/v1/users/qxkvqp2j'}]",2022-12-02,2022-12-01T23:59:54Z,PT8M8S,488.0,PT8M8S,488.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
132,zpx8g0xm,https://www.speedrun.com/sm64/run/zpx8g0xm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=j3JNsXmw9Ak'}],,verified,8lpgwllj,2024-08-19T23:18:23Z,"[{'rel': 'user', 'id': '8lpl934j', 'uri': 'https://www.speedrun.com/api/v1/users/8lpl934j'}]",2024-08-08,2024-08-19T15:10:01Z,PT8M8S,488.0,PT8M8S,488.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
132,yj9gg23z,https://www.speedrun.com/sm64/run/yj9gg23z,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/u9sxXvDjcT4'}],Alrighty!,verified,8lpgwllj,2024-08-13T23:11:23Z,"[{'rel': 'user', 'id': 'jp4q645j', 'uri': 'https://www.speedrun.com/api/v1/users/jp4q645j'}]",2024-08-13,2024-08-13T07:47:02Z,PT8M8S,488.0,PT8M8S,488.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
132,yvn2wkxm,https://www.speedrun.com/sm64/run/yvn2wkxm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/2349287187'}],,verified,jm6o02e8,2025-01-11T18:14:14Z,"[{'rel': 'user', 'id': 'jprg1g58', 'uri': 'https://www.speedrun.com/api/v1/users/jprg1g58'}]",2025-01-10,2025-01-10T09:42:05Z,PT8M8S,488.0,PT8M8S,488.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
136,yo4qgp0m,https://www.speedrun.com/sm64/run/yo4qgp0m,o1y9wo6q,,7kjpp4k3,,,verified,e8e6edj0,2018-02-17T11:42:19Z,"[{'rel': 'guest', 'name': '[jp]Nurin', 'uri': 'https://www.speedrun.com/api/v1/guests/%5Bjp%5DNurin'}]",2011-08-01,2018-02-17T11:42:19Z,PT8M9S,489.0,PT8M9S,489.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,4qyxop3l,,,
136,y9v809em,https://www.speedrun.com/sm64/run/y9v809em,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/amahumahaba/v/1502164588?sr=a'}],,verified,qxkm6mj0,2022-06-13T12:56:47Z,"[{'rel': 'user', 'id': '8qrldp7j', 'uri': 'https://www.speedrun.com/api/v1/users/8qrldp7j'}]",2022-06-12,2022-06-13T00:36:39Z,PT8M9S,489.0,PT8M9S,489.0,,0,,0,w89rwelk,False,pr184lqn,,9qj7z0oq,5q8e86rq,,,
136,ydl8q4jz,https://www.speedrun.com/sm64/run/ydl8q4jz,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/D6exEsB6UoQ'}],,verified,8lpgwllj,2024-07-06T07:47:49Z,"[{'rel': 'user', 'id': 'jmo3d1e8', 'uri': 'https://www.speedrun.com/api/v1/users/jmo3d1e8'}]",2024-07-06,2024-07-06T04:44:22Z,PT8M9S,489.0,PT8M9S,489.0,,0,,0,w89rwelk,False,pr184lqn,,9qj7z0oq,5q8e86rq,,,
136,y9d0v1rm,https://www.speedrun.com/sm64/run/y9d0v1rm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=Y-9OT5pcBgw'}],,verified,qxk4wo6j,2024-07-29T15:15:37Z,"[{'rel': 'user', 'id': '8e6qyddj', 'uri': 'https://www.speedrun.com/api/v1/users/8e6qyddj'}]",2024-07-28,2024-07-28T21:38:45Z,PT8M9S,489.0,PT8M9S,489.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
140,yjlp0ndz,https://www.speedrun.com/sm64/run/yjlp0ndz,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=zoyrDNUyqOE'}],SaltW,verified,1xyky4n8,2020-06-11T19:44:47Z,"[{'rel': 'user', 'id': 'qjo5lrl8', 'uri': 'https://www.speedrun.com/api/v1/users/qjo5lrl8'}]",2020-06-11,2020-06-11T15:52:45Z,PT8M10S,490.0,PT8M10S,490.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
140,zp9o09nm,https://www.speedrun.com/sm64/run/zp9o09nm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/1523117837'}],,verified,qxkm6mj0,2022-07-06T12:39:13Z,"[{'rel': 'user', 'id': '7j4epgvx', 'uri': 'https://www.speedrun.com/api/v1/users/7j4epgvx'}]",2022-07-06,2022-07-05T16:05:45Z,PT8M10S,490.0,PT8M10S,490.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
140,mk07gg5z,https://www.speedrun.com/sm64/run/mk07gg5z,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/1836935689'}],RON AND THE C3NAS,verified,qxkm6mj0,2023-06-03T21:13:29Z,"[{'rel': 'user', 'id': 'j0n10kw8', 'uri': 'https://www.speedrun.com/api/v1/users/j0n10kw8'}]",2023-06-03,2023-06-03T20:10:20Z,PT8M10S,490.0,PT8M10S,490.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
140,m3qe9n6y,https://www.speedrun.com/sm64/run/m3qe9n6y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/FcmqN-FR5pQ'}],finally,verified,8q3dqn7j,2023-09-01T14:06:13Z,"[{'rel': 'user', 'id': '8rlr3pg8', 'uri': 'https://www.speedrun.com/api/v1/users/8rlr3pg8'}]",2023-08-30,2023-08-31T03:19:15Z,PT8M10S,490.0,PT8M10S,490.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
140,y4jj3jqy,https://www.speedrun.com/sm64/run/y4jj3jqy,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/NsW52qaifOQ?si=iHSRs-bDAoSuq9lD'}],horrible capture card,verified,8q316z7j,2025-03-10T04:02:51Z,"[{'rel': 'user', 'id': '86vwk03j', 'uri': 'https://www.speedrun.com/api/v1/users/86vwk03j'}]",2025-03-08,2025-03-08T19:33:51Z,PT8M10S,490.0,PT8M10S,490.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
145,pzgjlvz2,https://www.speedrun.com/sm64/run/pzgjlvz2,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=SM7Db_chTcY'}],Lol,verified,qxkm6mj0,,"[{'rel': 'user', 'id': 'e8e6edj0', 'uri': 'https://www.speedrun.com/api/v1/users/e8e6edj0'}]",2015-08-07,,PT8M11S,491.0,PT8M11S,491.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
145,y2wo489y,https://www.speedrun.com/sm64/run/y2wo489y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/2305720531'}],,verified,zx7gkrx7,2024-11-20T00:13:51Z,"[{'rel': 'user', 'id': 'j427vvmx', 'uri': 'https://www.speedrun.com/api/v1/users/j427vvmx'}]",2024-11-19,2024-11-19T13:18:05Z,PT8M11S,491.0,PT8M11S,491.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
147,2ywwgpy4,https://www.speedrun.com/sm64/run/2ywwgpy4,o1y9wo6q,,7kjpp4k3,[{'uri': 'http://www.nicovideo.jp/watch/1296661179'}],,verified,,,"[{'rel': 'guest', 'name': '[jp]taka12352', 'uri': 'https://www.speedrun.com/api/v1/guests/%5Bjp%5Dtaka12352'}]",2011-02-03,,PT8M12S,492.0,PT8M12S,492.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
147,zgdn5qez,https://www.speedrun.com/sm64/run/zgdn5qez,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/1230250380'}],"Choked 7
",verified,qxkm6mj0,2021-12-11T14:19:14Z,"[{'rel': 'user', 'id': 'x3m75r68', 'uri': 'https://www.speedrun.com/api/v1/users/x3m75r68'}]",2021-12-10,2021-12-11T05:50:15Z,PT8M12S,492.0,PT8M12S,492.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
147,zq7ed69m,https://www.speedrun.com/sm64/run/zq7ed69m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/1499363484'}],,verified,qxkm6mj0,2022-06-10T13:06:35Z,"[{'rel': 'user', 'id': 'x359w0kj', 'uri': 'https://www.speedrun.com/api/v1/users/x359w0kj'}]",2022-06-10,2022-06-10T00:01:13Z,PT8M12S,492.0,PT8M12S,492.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
150,ydwp010m,https://www.speedrun.com/sm64/run/ydwp010m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/CHHgFKKS0oY'}],retimed to 8:13.87,verified,qxkm6mj0,2022-03-11T23:42:21Z,"[{'rel': 'user', 'id': '68w672qj', 'uri': 'https://www.speedrun.com/api/v1/users/68w672qj'}]",2022-03-11,2022-03-11T19:55:37Z,PT8M13S,493.0,PT8M13S,493.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,splits.io,https://splits.io/api/v3/runs/945f,
150,znpev5vm,https://www.speedrun.com/sm64/run/znpev5vm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/7RmmMesoolE'}],8:13.02? freaking bullcrap,verified,qxkm6mj0,2022-06-20T13:01:34Z,"[{'rel': 'user', 'id': 'zx7gkrx7', 'uri': 'https://www.speedrun.com/api/v1/users/zx7gkrx7'}]",2022-06-20,2022-06-20T05:32:17Z,PT8M13S,493.0,PT8M13S,493.0,,0,,0,w89rwelk,False,pr184lqn,,9qj7z0oq,5q8e86rq,,,
150,yvlk48ez,https://www.speedrun.com/sm64/run/yvlk48ez,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/2174713207'}],i finally pushed through ,verified,8qrv5k0j,2024-06-20T21:12:22Z,"[{'rel': 'user', 'id': 'jo2ylrl8', 'uri': 'https://www.speedrun.com/api/v1/users/jo2ylrl8'}]",2024-06-17,2024-06-17T22:33:24Z,PT8M13S,493.0,PT8M13S,493.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
150,y6epd9qz,https://www.speedrun.com/sm64/run/y6epd9qz,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/TlTsriSrSpQ'}],UR UR UR UR,verified,8lpgwllj,2024-07-18T22:57:38Z,"[{'rel': 'user', 'id': '8l35dzl8', 'uri': 'https://www.speedrun.com/api/v1/users/8l35dzl8'}]",2024-07-18,2024-07-18T03:55:25Z,PT8M13S,493.0,PT8M13S,493.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
150,ywxv9d3m,https://www.speedrun.com/sm64/run/ywxv9d3m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/qHxKndvjJ-Y'}],,verified,8lpgwllj,2024-09-16T23:00:05Z,"[{'rel': 'user', 'id': 'j2wrvyoj', 'uri': 'https://www.speedrun.com/api/v1/users/j2wrvyoj'}]",2024-09-13,2024-09-14T01:19:07Z,PT8M13S,493.0,PT8M13S,493.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
155,mrkk1g4y,https://www.speedrun.com/sm64/run/mrkk1g4y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/602738342'}],,verified,qjo5lrl8,2020-04-25T23:50:50Z,"[{'rel': 'user', 'id': '7j47lplj', 'uri': 'https://www.speedrun.com/api/v1/users/7j47lplj'}]",2020-04-23,2020-04-25T23:44:17Z,PT8M14S,494.0,PT8M14S,494.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
155,mewp2v2m,https://www.speedrun.com/sm64/run/mewp2v2m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/2167080738?filter=highlights&sort=time'}],,verified,8lpgwllj,2024-06-12T19:55:32Z,"[{'rel': 'user', 'id': 'o86z710x', 'uri': 'https://www.speedrun.com/api/v1/users/o86z710x'}]",2024-06-10,2024-06-10T04:24:18Z,PT8M14S,494.0,PT8M14S,494.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
155,meg6878y,https://www.speedrun.com/sm64/run/meg6878y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/E4OE9xA78WI'}],,verified,8lpgwllj,2024-08-01T23:19:17Z,"[{'rel': 'user', 'id': 'j2w1w5lj', 'uri': 'https://www.speedrun.com/api/v1/users/j2w1w5lj'}]",2024-07-31,2024-08-01T04:40:37Z,PT8M14S,494.0,PT8M14S,494.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
155,oy2g679z,https://www.speedrun.com/sm64/run/oy2g679z,o1y9wo6q,,7kjpp4k3,,Legacy,verified,zx7gkrx7,2016-06-29T15:13:03Z,"[{'rel': 'guest', 'name': 'Hampern', 'uri': 'https://www.speedrun.com/api/v1/guests/Hampern'}]",,2016-06-29T15:13:03Z,PT8M14S,494.0,PT8M14S,494.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,4qyxop3l,,,
159,8y8rn2wm,https://www.speedrun.com/sm64/run/8y8rn2wm,o1y9wo6q,,7kjpp4k3,[{'uri': 'http://www.nicovideo.jp/watch/1328870839'}],,verified,qxkm6mj0,2015-07-30T06:22:40Z,"[{'rel': 'guest', 'name': '[jp]こあじ (Koaji)', 'uri': 'https://www.speedrun.com/api/v1/guests/%5Bjp%5D%E3%81%93%E3%81%82%E3%81%98+%28Koaji%29'}]",2012-02-10,2015-07-30T06:22:40Z,PT8M15S,495.0,PT8M15S,495.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
159,zp9dxd8m,https://www.speedrun.com/sm64/run/zp9dxd8m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/1495144336'}],,verified,98rv2rdj,2022-06-05T17:25:35Z,"[{'rel': 'user', 'id': '8rprrndj', 'uri': 'https://www.speedrun.com/api/v1/users/8rprrndj'}]",2022-06-04,2022-06-05T07:19:56Z,PT8M15S,495.0,PT8M15S,495.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
159,y9j78xrm,https://www.speedrun.com/sm64/run/y9j78xrm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=Jk9GK9aVR5E'}],,verified,qxkm6mj0,2024-02-21T13:38:41Z,"[{'rel': 'user', 'id': '8q3npw0j', 'uri': 'https://www.speedrun.com/api/v1/users/8q3npw0j'}]",2024-02-21,2024-02-21T04:22:01Z,PT8M15S,495.0,PT8M15S,495.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
162,z1p5xdwz,https://www.speedrun.com/sm64/run/z1p5xdwz,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/fUbbmWrtJzU'}],,verified,j92zg478,2022-04-28T05:37:35Z,"[{'rel': 'user', 'id': '8l0q0k78', 'uri': 'https://www.speedrun.com/api/v1/users/8l0q0k78'}]",2022-04-27,2022-04-28T02:16:52Z,PT8M16S,496.0,PT8M16S,496.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
162,z1n1ldgy,https://www.speedrun.com/sm64/run/z1n1ldgy,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/2201661972'}],alt twitch account,verified,8lpgwllj,2024-07-19T23:16:31Z,"[{'rel': 'user', 'id': '8r36epq8', 'uri': 'https://www.speedrun.com/api/v1/users/8r36epq8'}]",2024-07-19,2024-07-19T12:16:54Z,PT8M16S,496.0,PT8M16S,496.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
164,6yjeo3md,https://www.speedrun.com/sm64/run/6yjeo3md,o1y9wo6q,,7kjpp4k3,[{'uri': 'http://www.youtube.com/watch?v=Ap3xorCvU3o'}],Deleted VOD,verified,,,"[{'rel': 'guest', 'name': '[jp]シゲル (Shigeru)', 'uri': 'https://www.speedrun.com/api/v1/guests/%5Bjp%5D%E3%82%B7%E3%82%B2%E3%83%AB+%28Shigeru%29'}]",2010-05-04,,PT8M17S,497.0,PT8M17S,497.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
164,m7q6pw5z,https://www.speedrun.com/sm64/run/m7q6pw5z,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/487408336'}],"ok so

I loaded up this game today for the first time in like a year with the goal of a pb and potentially sub 9

so yeah",verified,e8e6edj0,2019-09-30T19:37:32Z,"[{'rel': 'user', 'id': 'v8l4r04j', 'uri': 'https://www.speedrun.com/api/v1/users/v8l4r04j'}]",2019-09-28,2019-09-28T08:45:40Z,PT8M17S,497.0,PT8M17S,497.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
164,yor5jx7y,https://www.speedrun.com/sm64/run/yor5jx7y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=HNN2t11Rr9I'}],bad,verified,zx7gkrx7,2022-03-05T20:59:56Z,"[{'rel': 'user', 'id': 'xz916448', 'uri': 'https://www.speedrun.com/api/v1/users/xz916448'}]",2022-03-05,2022-03-05T18:24:13Z,PT8M17S,497.0,PT8M17S,497.0,,0,,0,w89rwelk,False,o316x197,,9qj7z0oq,5q8e86rq,,,
