place,run.id,run.weblink,run.game,run.level,run.category,run.videos.links,run.comment,run.status.status,run.status.examiner,run.status.verify-date,run.players,run.date,run.submitted,run.times.primary,run.times.primary_t,run.times.realtime,run.times.realtime_t,run.times.realtime_noloads,run.times.realtime_noloads_t,run.times.ingame,run.times.ingame_t,run.system.platform,run.system.emulated,run.system.region,run.splits,run.values.e8m7em86,run.values.kn04ewol,run.splits.rel,run.splits.uri,run.videos
114,ydl3r9xz,https://www.speedrun.com/sm64/run/ydl3r9xz,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/2200600689'}],,verified,8lpgwllj,2024-07-18T22:49:16Z,"[{'rel': 'user', 'id': 'jp6ed5k8', 'uri': 'https://www.speedrun.com/api/v1/users/jp6ed5k8'}]",2024-07-18,2024-07-18T03:29:42Z,PT8M28S,508,PT8M28S,508,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
114,yoqw4v0z,https://www.speedrun.com/sm64/run/yoqw4v0z,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/a2j9thHWvuY'}],"no voy a tocar 1 star en meses

![](/static/blob/dz4w2qre.png)",verified,zx7gkrx7,2025-04-09T22:10:11Z,"[{'rel': 'user', 'id': 'jo2mdg08', 'uri': 'https://www.speedrun.com/api/v1/users/jo2mdg08'}]",2025-04-07,2025-04-07T06:58:55Z,PT8M28S,508,PT8M28S,508,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
118,yopdw1dm,https://www.speedrun.com/sm64/run/yopdw1dm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/nP6yrZl99NQ'}],sub 8 soon,verified,qxkm6mj0,2022-06-06T16:46:58Z,"[{'rel': 'user', 'id': '8vo6q72x', 'uri': 'https://www.speedrun.com/api/v1/users/8vo6q72x'}]",2022-06-06,2022-06-06T16:11:11Z,PT8M29S,509,PT8M29S,509,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
119,m31xj74z,https://www.speedrun.com/sm64/run/m31xj74z,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=CdObF2Ec8q0'}],bad run with happy end,verified,zx7gkrx7,2019-10-26T00:02:40Z,"[{'rel': 'user', 'id': '98rqq3gx', 'uri': 'https://www.speedrun.com/api/v1/users/98rqq3gx'}]",2019-10-20,2019-10-22T20:36:55Z,PT8M30S,510,PT8M30S,510,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
119,y25oj86y,https://www.speedrun.com/sm64/run/y25oj86y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/up8vsLjCbmQ'}],"Split very late!  NOW, I am done with 1 Star ;)

Side Note - Okay I have 0 integrity and 0 common sense, after looking at this video again, part of me believes that this is actually more of an 8:30 than an 8:29.  But of course, my dumbass had to display the timer in full seconds.  I'm sorry if this is too much of an inconvenience for you guys, but I'm resubmitting to ensure whether this is an 8:29 or 8:30.  Thank you guys for your understanding, and I hope to God that I am actually competent enough to prevent this from happening again.",verified,zx7gkrx7,2020-09-01T23:38:08Z,"[{'rel': 'user', 'id': 'kjp4zn4j', 'uri': 'https://www.speedrun.com/api/v1/users/kjp4zn4j'}]",2020-08-25,2020-08-25T22:43:11Z,PT8M30S,510,PT8M30S,510,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,splits.io,https://splits.io/api/v3/runs/686h,
119,zpgerjgz,https://www.speedrun.com/sm64/run/zpgerjgz,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=O1uY2Usoa64&t=1s&ab_channel=Myst1c'}],Might be 8:31 but i did split last star late so not sure,verified,qxkm6mj0,2023-04-05T13:00:06Z,"[{'rel': 'user', 'id': 'x331032x', 'uri': 'https://www.speedrun.com/api/v1/users/x331032x'}]",2023-04-05,2023-04-05T08:49:35Z,PT8M30S,510,PT8M30S,510,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
119,m7044q5y,https://www.speedrun.com/sm64/run/m7044q5y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/TaLjxXtRtNQ?si=HJrDfQBlJR_GS873'}],Mod note: Retimed to 8:30,verified,j4232gmx,2023-08-26T17:24:05Z,"[{'rel': 'user', 'id': '8r7zwndj', 'uri': 'https://www.speedrun.com/api/v1/users/8r7zwndj'}]",2023-08-24,2023-08-24T17:35:56Z,PT8M30S,510,PT8M30S,510,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
119,y4n5xwdm,https://www.speedrun.com/sm64/run/y4n5xwdm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/huFyUanyWBU'}],,verified,xyld2znj,2025-04-28T03:21:27Z,"[{'rel': 'user', 'id': 'j2wnprnj', 'uri': 'https://www.speedrun.com/api/v1/users/j2wnprnj'}]",2025-04-24,2025-04-27T21:40:58Z,PT8M30S,510,PT8M30S,510,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
124,zq7jp78m,https://www.speedrun.com/sm64/run/zq7jp78m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/0tfnc067NLQ'}],,verified,qxkm6mj0,2022-06-16T12:11:23Z,"[{'rel': 'user', 'id': 'xk4rk32j', 'uri': 'https://www.speedrun.com/api/v1/users/xk4rk32j'}]",2022-06-16,2022-06-16T06:03:49Z,PT8M32S,512,PT8M32S,512,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
124,znv9qj7m,https://www.speedrun.com/sm64/run/znv9qj7m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=qspjqMTcKUs'}],sm64 league,verified,qxkm6mj0,2023-07-31T20:11:24Z,"[{'rel': 'user', 'id': '8d34ve5x', 'uri': 'https://www.speedrun.com/api/v1/users/8d34ve5x'}]",2023-07-31,2023-07-31T19:25:40Z,PT8M32S,512,PT8M32S,512,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
126,zpw0q28y,https://www.speedrun.com/sm64/run/zpw0q28y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=s5BJsKcbzr4'}],bad run,verified,qxkm6mj0,2023-05-06T22:38:47Z,"[{'rel': 'user', 'id': '8g51pypj', 'uri': 'https://www.speedrun.com/api/v1/users/8g51pypj'}]",2023-04-23,2023-05-06T20:58:31Z,PT8M33S,513,PT8M33S,513,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
126,y6errdqz,https://www.speedrun.com/sm64/run/y6errdqz,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/HVGgu2yABjo'}],,verified,8lpgwllj,2024-08-02T23:05:19Z,"[{'rel': 'user', 'id': 'xk3md7m8', 'uri': 'https://www.speedrun.com/api/v1/users/xk3md7m8'}]",2024-07-15,2024-08-01T22:28:16Z,PT8M33S,513,PT8M33S,513,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
126,y6edd5qz,https://www.speedrun.com/sm64/run/y6edd5qz,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/kb9c56ZxKhE'}],,verified,8lpgwllj,2024-08-13T23:11:24Z,"[{'rel': 'user', 'id': 'xk160d6j', 'uri': 'https://www.speedrun.com/api/v1/users/xk160d6j'}]",2024-08-13,2024-08-13T04:56:33Z,PT8M33S,513,PT8M33S,513,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
129,zqwqeo5z,https://www.speedrun.com/sm64/run/zqwqeo5z,o1y9wo6q,,7kjpp4k3,"[{'uri': 'https://www.twitch.tv/videos/683972921'}, {'uri': 'https://www.youtube.com/watch?v=fg3Cot-tbAs'}]","First highlight didnt show the ending cause im retarded

mod note: original video URL https://www.twitch.tv/videos/683972921",verified,7j47lplj,2020-07-21T13:01:04Z,"[{'rel': 'user', 'id': 'kjpev90x', 'uri': 'https://www.speedrun.com/api/v1/users/kjpev90x'}]",2020-07-19,2020-07-19T01:57:54Z,PT8M34S,514,PT8M34S,514,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
129,y60xe30y,https://www.speedrun.com/sm64/run/y60xe30y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/1495056769'}],pogchamp,verified,qxkm6mj0,2022-06-05T15:41:29Z,"[{'rel': 'user', 'id': '8e6goq2j', 'uri': 'https://www.speedrun.com/api/v1/users/8e6goq2j'}]",2022-06-05,2022-06-05T04:59:35Z,PT8M34S,514,PT8M34S,514,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
131,z0jp7voy,https://www.speedrun.com/sm64/run/z0jp7voy,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/1856674451'}],pretty nice for a 1:38 lblj :p,verified,qxk4wo6j,2023-06-27T16:24:17Z,"[{'rel': 'user', 'id': 'j20qnrlx', 'uri': 'https://www.speedrun.com/api/v1/users/j20qnrlx'}]",2023-06-26,2023-06-26T23:26:33Z,PT8M35S,515,PT8M35S,515,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
131,y8o365nm,https://www.speedrun.com/sm64/run/y8o365nm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/PvBvcIIxJqg'}],run on rmg,verified,8lpgwllj,2024-12-02T05:42:46Z,"[{'rel': 'user', 'id': '86vwk03j', 'uri': 'https://www.speedrun.com/api/v1/users/86vwk03j'}]",2024-11-30,2024-11-30T20:37:05Z,PT8M35S,515,PT8M35S,515,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
131,zpkoq1xy,https://www.speedrun.com/sm64/run/zpkoq1xy,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/MzBU9ab12ew'}],mod note: please trim less of the reset in future submissions,verified,8e6k1loj,2025-03-14T23:19:45Z,"[{'rel': 'user', 'id': '8qr5nl0j', 'uri': 'https://www.speedrun.com/api/v1/users/8qr5nl0j'}]",2025-03-14,2025-03-14T16:58:30Z,PT8M35S,515,PT8M35S,515,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
131,mr0d544m,https://www.speedrun.com/sm64/run/mr0d544m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/a7QY2y5Txqs'}],,verified,8e6k1loj,2025-03-23T02:39:56Z,"[{'rel': 'user', 'id': 'j5q9m3nj', 'uri': 'https://www.speedrun.com/api/v1/users/j5q9m3nj'}]",2025-03-18,2025-03-18T23:24:24Z,PT8M35S,515,PT8M35S,515,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
135,mkvk351y,https://www.speedrun.com/sm64/run/mkvk351y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/PwMr_EKVrEo'}],,verified,qxkm6mj0,2023-01-30T13:46:05Z,"[{'rel': 'user', 'id': 'qj2l0wpx', 'uri': 'https://www.speedrun.com/api/v1/users/qj2l0wpx'}]",2023-01-30,2023-01-30T05:31:56Z,PT8M36S,516,PT8M36S,516,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
135,yvp2o84y,https://www.speedrun.com/sm64/run/yvp2o84y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/1837220557'}],mod note: retimed to 8:36,verified,qxkm6mj0,2023-06-04T12:25:22Z,"[{'rel': 'user', 'id': 'jml6m9e8', 'uri': 'https://www.speedrun.com/api/v1/users/jml6m9e8'}]",2023-06-03,2023-06-04T02:30:55Z,PT8M36S,516,PT8M36S,516,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
137,y95v4qez,https://www.speedrun.com/sm64/run/y95v4qez,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/493584401'}],Achieved in a tournament race,verified,1xyky4n8,2019-10-14T12:35:47Z,"[{'rel': 'user', 'id': 'zxzn5rex', 'uri': 'https://www.speedrun.com/api/v1/users/zxzn5rex'}]",2019-10-12,2019-10-12T15:17:20Z,PT8M37S,517,PT8M37S,517,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
138,zqqgj28z,https://www.speedrun.com/sm64/run/zqqgj28z,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/ezPZxlUU5KE'}],Ciao caté de merde,verified,8lpgwllj,2024-08-11T18:18:27Z,"[{'rel': 'user', 'id': 'xz047ke8', 'uri': 'https://www.speedrun.com/api/v1/users/xz047ke8'}]",2024-08-09,2024-08-09T04:32:51Z,PT8M39S,519,PT8M39S,519,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
139,zg2kqovy,https://www.speedrun.com/sm64/run/zg2kqovy,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=VmSiRz57bAk'}],mod note: removed milliseconds,verified,98rv2rdj,2022-12-21T18:24:26Z,"[{'rel': 'user', 'id': 'j2yzn568', 'uri': 'https://www.speedrun.com/api/v1/users/j2yzn568'}]",2022-12-20,2022-12-20T22:46:41Z,PT8M40S,520,PT8M40S,520,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
140,yjpd9l7y,https://www.speedrun.com/sm64/run/yjpd9l7y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/1495112059'}],got lucky and got first try sblj lmao,verified,qxkm6mj0,2022-06-05T15:46:01Z,"[{'rel': 'user', 'id': '8l05yv48', 'uri': 'https://www.speedrun.com/api/v1/users/8l05yv48'}]",2022-06-05,2022-06-05T06:03:28Z,PT8M41S,521,PT8M41S,521,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
141,m7o19o0y,https://www.speedrun.com/sm64/run/m7o19o0y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=gROpovT12z0'}],Mod note: Verified: No for second gameplay/audio playing over run.,verified,8lpgwllj,2024-07-06T22:27:43Z,"[{'rel': 'user', 'id': 'jm3z2mn8', 'uri': 'https://www.speedrun.com/api/v1/users/jm3z2mn8'}]",2024-07-06,2024-07-06T04:12:14Z,PT8M42S,522,PT8M42S,522,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,4qyxop3l,,,
142,mk5ox93m,https://www.speedrun.com/sm64/run/mk5ox93m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/1E7LtGrgE14'}],"LETS GOOOOOO
finally a run im actually happy with even with 30s of timeloss in bits
outside of that i have 8 in bljs, 2 or so in ddd, and some more to fs movement",verified,qxkm6mj0,2021-10-25T14:54:46Z,"[{'rel': 'user', 'id': 'j2yr37n8', 'uri': 'https://www.speedrun.com/api/v1/users/j2yr37n8'}]",2021-10-24,2021-10-25T04:31:16Z,PT8M43S,523,PT8M43S,523,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
142,ywrkwg9m,https://www.speedrun.com/sm64/run/ywrkwg9m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/niMW5roYiNI'}],"First one back in a while lfg
",verified,j4232gmx,2023-06-19T13:08:50Z,"[{'rel': 'user', 'id': 'xkml027j', 'uri': 'https://www.speedrun.com/api/v1/users/xkml027j'}]",2023-06-18,2023-06-18T02:23:51Z,PT8M43S,523,PT8M43S,523,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
142,ywn93o9y,https://www.speedrun.com/sm64/run/ywn93o9y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=bADCOFHBSrQ'}],,verified,j4232gmx,2024-02-04T05:20:19Z,"[{'rel': 'user', 'id': '8ew775p8', 'uri': 'https://www.speedrun.com/api/v1/users/8ew775p8'}]",2024-02-03,2024-02-03T07:11:41Z,PT8M43S,523,PT8M43S,523,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
145,y810k3nz,https://www.speedrun.com/sm64/run/y810k3nz,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/hXWzYuWNJNM'}],Yes,verified,qxk4wo6j,2019-11-09T05:23:42Z,"[{'rel': 'user', 'id': 'qxkk329x', 'uri': 'https://www.speedrun.com/api/v1/users/qxkk329x'}]",2019-11-05,2019-11-05T09:11:16Z,PT8M44S,524,PT8M44S,524,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
145,yj1kj5gy,https://www.speedrun.com/sm64/run/yj1kj5gy,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/875218869'}],,verified,y8dz54gj,2021-01-16T01:29:16Z,"[{'rel': 'user', 'id': 'xz9006e8', 'uri': 'https://www.speedrun.com/api/v1/users/xz9006e8'}]",2021-01-15,2021-01-16T01:10:10Z,PT8M44S,524,PT8M44S,524,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
145,ylnpekrz,https://www.speedrun.com/sm64/run/ylnpekrz,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/hshTGhIyN5M'}],"good run except for bits, finally 8:xx.

info: small frame drops (or lag?) in BitS (7:24 in the video), I dont know if this is normal or worrysome tho...",verified,j03z503j,2023-03-14T06:10:45Z,"[{'rel': 'user', 'id': 'xyrkgynj', 'uri': 'https://www.speedrun.com/api/v1/users/xyrkgynj'}]",2023-03-11,2023-03-12T15:38:52Z,PT8M44S,524,PT8M44S,524,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
145,yvprd7ey,https://www.speedrun.com/sm64/run/yvprd7ey,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/1859177300'}],,verified,qxkm6mj0,2023-06-30T13:57:42Z,"[{'rel': 'user', 'id': 'joo4ykej', 'uri': 'https://www.speedrun.com/api/v1/users/joo4ykej'}]",2023-06-29,2023-06-29T21:52:32Z,PT8M44S,524,PT8M44S,524,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
149,ywqrxp9y,https://www.speedrun.com/sm64/run/ywqrxp9y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=x6hompgZ0fs'}],,verified,zx7gkrx7,2021-06-14T02:38:37Z,"[{'rel': 'user', 'id': '8ge9k0rj', 'uri': 'https://www.speedrun.com/api/v1/users/8ge9k0rj'}]",2021-06-10,2021-06-11T01:58:31Z,PT8M46S,526,PT8M46S,526,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
149,ywj781nz,https://www.speedrun.com/sm64/run/ywj781nz,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/GKLO9X7eZsc'}],Pode sentar gostosinho na camisinha de chocolate,verified,zx7gkrx7,2022-03-17T03:55:42Z,"[{'rel': 'user', 'id': '863719q8', 'uri': 'https://www.speedrun.com/api/v1/users/863719q8'}]",2022-03-16,2022-03-17T01:01:13Z,PT8M46S,526,PT8M46S,526,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
149,mrl4vr4m,https://www.speedrun.com/sm64/run/mrl4vr4m,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/1838648437'}],,verified,qxkm6mj0,2023-06-05T22:39:49Z,"[{'rel': 'user', 'id': '8vo9o92x', 'uri': 'https://www.speedrun.com/api/v1/users/8vo9o92x'}]",2023-06-05,2023-06-05T21:12:33Z,PT8M46S,526,PT8M46S,526,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
152,yjp9opgy,https://www.speedrun.com/sm64/run/yjp9opgy,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/XAXPXMqFUFU'}],,verified,98rv2rdj,2022-06-29T00:51:44Z,"[{'rel': 'user', 'id': 'qjnrkvqx', 'uri': 'https://www.speedrun.com/api/v1/users/qjnrkvqx'}]",2022-06-28,2022-06-28T22:54:54Z,PT8M47S,527,PT8M47S,527,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
152,y96kx2ny,https://www.speedrun.com/sm64/run/y96kx2ny,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=gnXVvOpV4Ms'}],"peebee

mod note: retimed to 8:47",verified,qxkm6mj0,2023-02-23T14:38:16Z,"[{'rel': 'user', 'id': 'jmzdp7nx', 'uri': 'https://www.speedrun.com/api/v1/users/jmzdp7nx'}]",2023-02-23,2023-02-23T06:14:42Z,PT8M47S,527,PT8M47S,527,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
154,m7n9d79z,https://www.speedrun.com/sm64/run/m7n9d79z,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=uHxJBcmTVKM'}],"Mod Message: Time starts at 5.800 and ends at 533.367 at 30 fps to get a final time of 0h 8m 47s 567ms. Retimed using [yt-frame-timer](https://slashinfty.github.io/yt-frame-timer)

mod note: retimed to 8:48, the first visible frame of the logo is at 6.5s, therefore the starting time cannot be 5.8s (its 5.16s)",verified,qxkm6mj0,2024-02-20T13:01:14Z,"[{'rel': 'user', 'id': '8d0125lx', 'uri': 'https://www.speedrun.com/api/v1/users/8d0125lx'}]",2024-02-19,2024-02-19T19:40:19Z,PT8M48S,528,PT8M48S,528,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
154,ydlqe8jz,https://www.speedrun.com/sm64/run/ydlqe8jz,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=5IYmjAPH1hk'}],wtf,verified,8vkn1mnj,2024-07-14T04:27:06Z,"[{'rel': 'user', 'id': 'j0wnym48', 'uri': 'https://www.speedrun.com/api/v1/users/j0wnym48'}]",2024-07-13,2024-07-13T03:21:38Z,PT8M48S,528,PT8M48S,528,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
154,y4lr9enz,https://www.speedrun.com/sm64/run/y4lr9enz,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/KUBFWxAKqSc'}],this run was a fluke,verified,8lpgwllj,2024-08-11T18:46:32Z,"[{'rel': 'user', 'id': '8q5172w8', 'uri': 'https://www.speedrun.com/api/v1/users/8q5172w8'}]",2024-08-11,2024-08-11T17:09:35Z,PT8M48S,528,PT8M48S,528,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
157,y8vpgv5z,https://www.speedrun.com/sm64/run/y8vpgv5z,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=7FM3Qp6Ksf0'}],Some easy small time saves but overall good run. Will push it lower,verified,v8159vlj,2021-03-13T05:25:44Z,"[{'rel': 'user', 'id': 'v8l2mk4x', 'uri': 'https://www.speedrun.com/api/v1/users/v8l2mk4x'}]",2021-03-12,2021-03-13T04:39:04Z,PT8M50S,530,PT8M50S,530,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
157,z1pgx1rz,https://www.speedrun.com/sm64/run/z1pgx1rz,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/UIBuLtGFeCQ'}],mod note: changed game region from 'None' to 'JPN / NTSC',verified,qxkm6mj0,2022-06-04T12:45:43Z,"[{'rel': 'user', 'id': 'j96mzlnj', 'uri': 'https://www.speedrun.com/api/v1/users/j96mzlnj'}]",2022-06-03,2022-06-03T17:19:46Z,PT8M50S,530,PT8M50S,530,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
157,mr72kx4z,https://www.speedrun.com/sm64/run/mr72kx4z,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/BuLcgngR-LQ'}],Sub 9 !!!!!!!,verified,qxkm6mj0,2022-06-18T15:25:20Z,"[{'rel': 'user', 'id': '863k6y38', 'uri': 'https://www.speedrun.com/api/v1/users/863k6y38'}]",2022-06-18,2022-06-18T14:34:30Z,PT8M50S,530,PT8M50S,530,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
160,zn8wdv9z,https://www.speedrun.com/sm64/run/zn8wdv9z,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/136763967'}],Still bad.,verified,qj2yvm78,2017-04-20T18:12:03Z,"[{'rel': 'user', 'id': '18q6977j', 'uri': 'https://www.speedrun.com/api/v1/users/18q6977j'}]",2017-04-19,2017-04-20T00:42:22Z,PT8M51S,531,PT8M51S,531,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
160,znv0x2lm,https://www.speedrun.com/sm64/run/znv0x2lm,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.twitch.tv/videos/1848950096'}],,verified,qxkm6mj0,2023-06-18T04:22:14Z,"[{'rel': 'user', 'id': '8lp3k07j', 'uri': 'https://www.speedrun.com/api/v1/users/8lp3k07j'}]",2023-06-17,2023-06-17T21:52:19Z,PT8M51S,531,PT8M51S,531,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
162,yddlkw0y,https://www.speedrun.com/sm64/run/yddlkw0y,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/YZA7gVZqnNs'}],,verified,qxkm6mj0,2022-06-30T12:34:27Z,"[{'rel': 'user', 'id': '8g547vyj', 'uri': 'https://www.speedrun.com/api/v1/users/8g547vyj'}]",2022-06-30,2022-06-30T11:24:24Z,PT8M52S,532,PT8M52S,532,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
162,zpw3vdvy,https://www.speedrun.com/sm64/run/zpw3vdvy,o1y9wo6q,,7kjpp4k3,"[{'uri': 'https://www.youtube.com/watch?v=U5D2enyUg9A'}, {'uri': 'https://www.youtube.com/watch?v=n1VtPHSY1js'}]","I still have a lot of time to save from SBLJ and BitS, but this is a decent enough run for now.

Emulator: Project 64 1.6

Full Recording: https://www.youtube.com/watch?v=U5D2enyUg9A

Mod note: Retimed to 8:52",verified,j4232gmx,2023-06-07T15:42:14Z,"[{'rel': 'user', 'id': 'j4vqkkwj', 'uri': 'https://www.speedrun.com/api/v1/users/j4vqkkwj'}]",2023-06-05,2023-06-07T03:36:28Z,PT8M52S,532,PT8M52S,532,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,splits.io,https://splits.io/api/v3/runs/au11,
162,yonqkp5z,https://www.speedrun.com/sm64/run/yonqkp5z,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://www.youtube.com/watch?v=qBXua0K2kQM'}],,verified,qxkm6mj0,2023-07-30T13:59:15Z,"[{'rel': 'user', 'id': 'xz9o5508', 'uri': 'https://www.speedrun.com/api/v1/users/xz9o5508'}]",2023-07-30,2023-07-30T05:54:11Z,PT8M52S,532,PT8M52S,532,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
165,yvg5n8xy,https://www.speedrun.com/sm64/run/yvg5n8xy,o1y9wo6q,,7kjpp4k3,[{'uri': 'https://youtu.be/hqcRPMysoHU'}],I died in bits :),verified,zx7gkrx7,2018-03-15T06:52:14Z,"[{'rel': 'user', 'id': 'y8d4dk58', 'uri': 'https://www.speedrun.com/api/v1/users/y8d4dk58'}]",2018-03-15,2018-03-15T06:47:25Z,PT8M53S,533,PT8M53S,533,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
