place,run.id,run.weblink,run.game,run.level,run.category,run.videos.links,run.comment,run.status.status,run.status.examiner,run.status.verify-date,run.players,run.date,run.submitted,run.times.primary,run.times.primary_t,run.times.realtime,run.times.realtime_t,run.times.realtime_noloads,run.times.realtime_noloads_t,run.times.ingame,run.times.ingame_t,run.system.platform,run.system.emulated,run.system.region,run.splits,run.values.e8m7em86,run.values.kn04ewol,run.splits.rel,run.splits.uri,run.videos
773,y880p05y,https://www.speedrun.com/sm64/run/y880p05y,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/1499838129'}],Yep :3,verified,48gye018,2022-06-11T04:42:20Z,"[{'rel': 'user', 'id': '8r237zwx', 'uri': 'https://www.speedrun.com/api/v1/users/8r237zwx'}]",2022-06-10,2022-06-10T14:09:15Z,PT1H4M3S,3843,PT1H4M3S,3843,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
774,zq0nvq8y,https://www.speedrun.com/sm64/run/zq0nvq8y,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://youtu.be/P3jP1ffbCO8'}],mod note: changed platform from N64 to EMU,verified,qxkm6mj0,2022-03-12T21:21:05Z,"[{'rel': 'user', 'id': 'zx7ow4vj', 'uri': 'https://www.speedrun.com/api/v1/users/zx7ow4vj'}]",2022-03-10,2022-03-12T15:46:24Z,PT1H4M6S,3846,PT1H4M6S,3846,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
775,y69542qy,https://www.speedrun.com/sm64/run/y69542qy,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/1120242780'}],"Neuer 70 Star Speedrun PB. Yeah
Next Aim: Sub 1 h",verified,qxkm6mj0,2021-08-16T19:49:31Z,"[{'rel': 'user', 'id': 'j9615qwj', 'uri': 'https://www.speedrun.com/api/v1/users/j9615qwj'}]",2021-08-16,2021-08-16T18:56:50Z,PT1H4M8S,3848,PT1H4M8S,3848,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
776,y47qwk2y,https://www.speedrun.com/sm64/run/y47qwk2y,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/1144933747'}],"This run was really bad and if I didn't have a timer it would've felt like a 1:10. My goal was 1:09 but i destroyed that lmao. 59 next :)
mod note: retimed to 1:04:09 (.00)",verified,qxkm6mj0,2021-09-10T22:47:57Z,"[{'rel': 'user', 'id': 'x7qw7108', 'uri': 'https://www.speedrun.com/api/v1/users/x7qw7108'}]",2021-09-10,2021-09-10T22:04:31Z,PT1H4M9S,3849,PT1H4M9S,3849,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
777,y6p9rgjm,https://www.speedrun.com/sm64/run/y6p9rgjm,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/312641237'}],"Mod edit: Time starts on the reset, not when the logo appears. ",verified,v813dylx,2018-09-21T01:16:53Z,"[{'rel': 'user', 'id': '18q6rrwj', 'uri': 'https://www.speedrun.com/api/v1/users/18q6rrwj'}]",2018-09-11,2018-09-20T23:44:03Z,PT1H4M10S,3850,PT1H4M10S,3850,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
778,me0pdd0z,https://www.speedrun.com/sm64/run/me0pdd0z,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/2036865436'}],"Such a goofy run

mod note: retimed to 1:04:11",verified,zx7gkrx7,2024-01-21T23:42:58Z,"[{'rel': 'user', 'id': '8161worx', 'uri': 'https://www.speedrun.com/api/v1/users/8161worx'}]",2024-01-17,2024-01-19T23:00:07Z,PT1H4M11S,3851,PT1H4M11S,3851,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
779,mel4qp8z,https://www.speedrun.com/sm64/run/mel4qp8z,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/1850095757'}],"mod note: retimed to 1:04:19, when using autosplitter you want to set the livesplit offset to 1.36",verified,zx7gkrx7,2023-06-20T17:15:08Z,"[{'rel': 'user', 'id': '8w0m02qj', 'uri': 'https://www.speedrun.com/api/v1/users/8w0m02qj'}]",2023-06-19,2023-06-19T07:04:48Z,PT1H4M19S,3859,PT1H4M19S,3859,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
780,yjx9277z,https://www.speedrun.com/sm64/run/yjx9277z,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/1303530842'}],,verified,zx7gkrx7,2022-02-20T06:52:52Z,"[{'rel': 'user', 'id': 'j5vvg3z8', 'uri': 'https://www.speedrun.com/api/v1/users/j5vvg3z8'}]",2022-02-19,2022-02-19T22:28:14Z,PT1H4M21S,3861,PT1H4M21S,3861,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
781,yl43pjkm,https://www.speedrun.com/sm64/run/yl43pjkm,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.youtube.com/watch?v=a4i73s4TaBo'}],"Pretty good run until RR&TTC, but still a good PB!",verified,qj2yvm78,2018-06-03T20:26:57Z,"[{'rel': 'user', 'id': 'o86k2v3x', 'uri': 'https://www.speedrun.com/api/v1/users/o86k2v3x'}]",2018-06-03,2018-06-03T10:22:18Z,PT1H4M22S,3862,PT1H4M22S,3862,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,splits.io,https://splits.io/api/v3/runs/2oif,
781,z0n50eem,https://www.speedrun.com/sm64/run/z0n50eem,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://youtu.be/8wgvYMN15oo'}],pretty terrible lol but its something!,verified,j4232gmx,2022-12-31T00:47:39Z,"[{'rel': 'user', 'id': 'qj2lgw7x', 'uri': 'https://www.speedrun.com/api/v1/users/qj2lgw7x'}]",2022-12-29,2022-12-29T15:50:50Z,PT1H4M22S,3862,PT1H4M22S,3862,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
783,z1n1pxwy,https://www.speedrun.com/sm64/run/z1n1pxwy,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://youtu.be/uDVNH2bvN4k'}],i hate this run but will get a new pb tomorrow ,verified,j2w1w5lj,2025-02-23T21:09:39Z,"[{'rel': 'user', 'id': 'j40m54l8', 'uri': 'https://www.speedrun.com/api/v1/users/j40m54l8'}]",2024-07-18,2024-07-18T21:13:22Z,PT1H4M24S,3864,PT1H4M24S,3864,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
784,zgwk0q0y,https://www.speedrun.com/sm64/run/zgwk0q0y,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://youtu.be/6Cl4wZyGt_c'}],,verified,v815edqj,2020-04-23T21:03:50Z,"[{'rel': 'user', 'id': 'j2y66yn8', 'uri': 'https://www.speedrun.com/api/v1/users/j2y66yn8'}]",2020-04-22,2020-04-22T15:11:17Z,PT1H4M26S,3866,PT1H4M26S,3866,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
785,megxr13y,https://www.speedrun.com/sm64/run/megxr13y,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.youtube.com/watch?v=5IGSlS5sNfQ'}],"get your flame on

mod note: retimed to 1:04:31",verified,zx7gkrx7,2024-07-28T01:12:47Z,"[{'rel': 'user', 'id': '68w7mpqx', 'uri': 'https://www.speedrun.com/api/v1/users/68w7mpqx'}]",2024-07-26,2024-07-26T15:11:55Z,PT1H4M31S,3871,PT1H4M31S,3871,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
786,dy4k70dm,https://www.speedrun.com/sm64/run/dy4k70dm,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://secure.twitch.tv/matomoto/v/78637237'}],When you clip through THI and die,verified,68wegq8g,2016-07-18T02:28:05Z,"[{'rel': 'user', 'id': 'v8lzr4xm', 'uri': 'https://www.speedrun.com/api/v1/users/v8lzr4xm'}]",2016-07-18,2016-07-18T02:01:52Z,PT1H4M37S,3877,PT1H4M37S,3877,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
787,pydj470y,https://www.speedrun.com/sm64/run/pydj470y,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/shimikay/v/12606518'}],"This run was bad, have a lot of improving upon it, but who cares, enjoy",verified,zx7gkrx7,2016-06-27T13:46:28Z,"[{'rel': 'guest', 'name': 'shimikay', 'uri': 'https://www.speedrun.com/api/v1/guests/shimikay'}]",2015-08-24,2016-06-27T13:46:28Z,PT1H4M38S,3878,PT1H4M38S,3878,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
787,7z0nxxom,https://www.speedrun.com/sm64/run/7z0nxxom,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/tonesbalones/v/66109901'}],"If I play well I can get a sub 1, but I'm gonna start updating strats.",verified,o864qpjz,2016-05-13T23:42:40Z,"[{'rel': 'user', 'id': 'qjo6r3j6', 'uri': 'https://www.speedrun.com/api/v1/users/qjo6r3j6'}]",2016-05-13,2016-05-13T03:09:53Z,PT1H4M38S,3878,PT1H4M38S,3878,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
787,y43o3gnz,https://www.speedrun.com/sm64/run/y43o3gnz,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.youtube.com/watch?v=InVziN0sqjs'}],I have updated my old strats and im doing a different route,verified,o86nzl0x,2018-12-10T16:33:47Z,"[{'rel': 'user', 'id': 'kj99l27j', 'uri': 'https://www.speedrun.com/api/v1/users/kj99l27j'}]",2018-12-07,2018-12-07T20:34:46Z,PT1H4M38S,3878,PT1H4M38S,3878,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,4qyxop3l,splits.io,https://splits.io/api/v3/runs/3dcb,
790,mk1g51vy,https://www.speedrun.com/sm64/run/mk1g51vy,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://youtu.be/OR79MfDYFwU?si=MX3qMKIwuusAR7jq'}],,verified,8vkn1mnj,2024-08-15T14:09:34Z,"[{'rel': 'user', 'id': 'xyo7lqwj', 'uri': 'https://www.speedrun.com/api/v1/users/xyo7lqwj'}]",2024-08-13,2024-08-13T15:32:21Z,PT1H4M43S,3883,PT1H4M43S,3883,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
790,9yoe25zx,https://www.speedrun.com/sm64/run/9yoe25zx,o1y9wo6q,,7dgrrxk4,,,verified,,,"[{'rel': 'guest', 'name': '[jp]ゆっち (Yucchi)', 'uri': 'https://www.speedrun.com/api/v1/guests/%5Bjp%5D%E3%82%86%E3%81%A3%E3%81%A1+%28Yucchi%29'}]",,,PT1H4M43S,3883,PT1H4M43S,3883,,0,,0,w89rwelk,True,,,5lmoxk01,4qyxop3l,,,
792,zx2rxrqm,https://www.speedrun.com/sm64/run/zx2rxrqm,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://youtu.be/0K8EfVCUZfY'}],"im nice

discord with the homies included, forgot to record my mic my b
Mod Note: Retimed to a 1:04:45",verified,qjo5lrl8,2020-08-25T06:49:49Z,"[{'rel': 'user', 'id': 'xz943w08', 'uri': 'https://www.speedrun.com/api/v1/users/xz943w08'}]",2020-08-21,2020-08-21T06:36:58Z,PT1H4M45S,3885,PT1H4M45S,3885,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,splits.io,https://splits.io/api/v3/runs/673y,
793,ylx5kvny,https://www.speedrun.com/sm64/run/ylx5kvny,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/937655016'}],,verified,zx7gkrx7,2024-10-26T02:18:40Z,"[{'rel': 'user', 'id': 'x72yp708', 'uri': 'https://www.speedrun.com/api/v1/users/x72yp708'}]",2024-10-24,2024-10-24T21:05:11Z,PT1H4M46S,3886,PT1H4M46S,3886,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
793,m3wkjp4y,https://www.speedrun.com/sm64/run/m3wkjp4y,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.youtube.com/watch?v=vQrCQc4MxlE'}],mod note: retimed to 1:04:46,verified,zx7gkrx7,2025-02-24T21:49:50Z,"[{'rel': 'user', 'id': 'dx3629ex', 'uri': 'https://www.speedrun.com/api/v1/users/dx3629ex'}]",2025-02-22,2025-02-23T05:54:41Z,PT1H4M46S,3886,PT1H4M46S,3886,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
795,jy98ernz,https://www.speedrun.com/sm64/run/jy98ernz,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/flamingotanya/v/52601827'}],,verified,zx7gkrx7,2016-06-27T13:47:54Z,"[{'rel': 'guest', 'name': 'FlamingoTanya', 'uri': 'https://www.speedrun.com/api/v1/guests/FlamingoTanya'}]",2016-03-04,2016-06-27T13:47:54Z,PT1H4M47S,3887,PT1H4M47S,3887,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,4qyxop3l,,,
795,yvnn768m,https://www.speedrun.com/sm64/run/yvnn768m,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.youtube.com/watch?v=Y30mFWC5VRI'}],mod note: retimed to 1:04:47,verified,8e6k1loj,2025-03-13T23:46:18Z,"[{'rel': 'user', 'id': 'qjopwl3x', 'uri': 'https://www.speedrun.com/api/v1/users/qjopwl3x'}]",2025-03-12,2025-03-12T15:46:34Z,PT1H4M47S,3887,PT1H4M47S,3887,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
797,zp4g54rz,https://www.speedrun.com/sm64/run/zp4g54rz,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/505741495'}],,verified,qxk4wo6j,2019-11-09T06:22:18Z,"[{'rel': 'user', 'id': 'kjpql25x', 'uri': 'https://www.speedrun.com/api/v1/users/kjpql25x'}]",2019-11-08,2019-11-08T23:35:18Z,PT1H4M48S,3888,PT1H4M48S,3888,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
797,y2j1w6wz,https://www.speedrun.com/sm64/run/y2j1w6wz,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://youtu.be/CxZZ4QFc0L4'}],,verified,zx7gkrx7,2022-12-23T20:00:51Z,"[{'rel': 'user', 'id': '8630z538', 'uri': 'https://www.speedrun.com/api/v1/users/8630z538'}]",2022-12-22,2022-12-22T12:15:44Z,PT1H4M48S,3888,PT1H4M48S,3888,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
799,znkpj48z,https://www.speedrun.com/sm64/run/znkpj48z,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/644821931'}],,verified,7j47lplj,2020-06-08T14:46:24Z,"[{'rel': 'user', 'id': 'j2yqmyp8', 'uri': 'https://www.speedrun.com/api/v1/users/j2yqmyp8'}]",2020-06-07,2020-06-08T13:07:35Z,PT1H4M50S,3890,PT1H4M50S,3890,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
799,yd18vdvy,https://www.speedrun.com/sm64/run/yd18vdvy,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/1537796637'}],,verified,qxkm6mj0,2022-07-31T15:29:47Z,"[{'rel': 'user', 'id': '8gm0vr18', 'uri': 'https://www.speedrun.com/api/v1/users/8gm0vr18'}]",2022-07-31,2022-07-31T05:26:45Z,PT1H4M50S,3890,PT1H4M50S,3890,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
801,z1k04e7y,https://www.speedrun.com/sm64/run/z1k04e7y,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/2042930268'}],mod note: retimed to 1:04:52,verified,8q3dqn7j,2024-01-25T21:13:43Z,"[{'rel': 'user', 'id': 'j5qp1z6j', 'uri': 'https://www.speedrun.com/api/v1/users/j5qp1z6j'}]",2024-01-24,2024-01-25T15:01:10Z,PT1H4M52S,3892,PT1H4M52S,3892,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
802,y8pwqjdz,https://www.speedrun.com/sm64/run/y8pwqjdz,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/2261473066'}],mod note: retimed to 1:04:55,verified,zx7gkrx7,2024-10-08T21:14:39Z,"[{'rel': 'user', 'id': '8wl2r54j', 'uri': 'https://www.speedrun.com/api/v1/users/8wl2r54j'}]",2024-09-27,2024-09-27T06:53:05Z,PT1H4M55S,3895,PT1H4M55S,3895,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
803,yjkde13m,https://www.speedrun.com/sm64/run/yjkde13m,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://youtu.be/hEw_ZAF38OQ'}],70 star emulater 1:04:57 ,verified,zx7gkrx7,2017-11-17T07:32:39Z,"[{'rel': 'user', 'id': 'dx3p5w28', 'uri': 'https://www.speedrun.com/api/v1/users/dx3p5w28'}]",2017-11-16,2017-11-16T20:06:20Z,PT1H4M57S,3897,PT1H4M57S,3897,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
803,yl7exe3m,https://www.speedrun.com/sm64/run/yl7exe3m,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://youtu.be/-qTDic9VRE8'}],,verified,zx7gkrx7,2022-05-27T05:48:21Z,"[{'rel': 'user', 'id': 'x7qyyr08', 'uri': 'https://www.speedrun.com/api/v1/users/x7qyyr08'}]",2020-07-08,2022-05-26T12:34:50Z,PT1H4M57S,3897,PT1H4M57S,3897,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
805,yo4w4r0m,https://www.speedrun.com/sm64/run/yo4w4r0m,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.youtube.com/watch?v=CAH-CI9lnIs&feature=youtu.be'}],Splits say 1:05:00 but I started my splits a second early,verified,zx7gkrx7,2018-04-21T06:06:07Z,"[{'rel': 'user', 'id': '98rpqkgj', 'uri': 'https://www.speedrun.com/api/v1/users/98rpqkgj'}]",2018-04-19,2018-04-19T16:57:20Z,PT1H4M59S,3899,PT1H4M59S,3899,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,splits.io,https://splits.io/api/v3/runs/2jev,
806,yo47r47m,https://www.speedrun.com/sm64/run/yo47r47m,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/168491434'}],"I said a couple of days ago that i'd get more PBs soon lmao.

I still can improve this.",verified,zx7gkrx7,2017-08-20T18:20:48Z,"[{'rel': 'user', 'id': 'y8d31qlx', 'uri': 'https://www.speedrun.com/api/v1/users/y8d31qlx'}]",2017-08-20,2017-08-20T17:52:37Z,PT1H5M,3900,PT1H5M,3900,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
807,dy4xl7dz,https://www.speedrun.com/sm64/run/dy4xl7dz,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/jebuskiller/v/58920507'}],1:05 BOYS,verified,o864qpjz,2016-04-06T22:04:55Z,"[{'rel': 'user', 'id': 'dx35qr2j', 'uri': 'https://www.speedrun.com/api/v1/users/dx35qr2j'}]",2016-04-06,2016-04-06T09:57:49Z,PT1H5M2S,3902,PT1H5M2S,3902,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
808,yoplor7m,https://www.speedrun.com/sm64/run/yoplor7m,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/1499475684'}],controller died preventing sub 1:05 sadgeeeeeee,verified,zx7gkrx7,2022-06-11T17:19:52Z,"[{'rel': 'user', 'id': '8e6goq2j', 'uri': 'https://www.speedrun.com/api/v1/users/8e6goq2j'}]",2022-06-09,2022-06-10T01:36:02Z,PT1H5M3S,3903,PT1H5M3S,3903,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
808,y6x5x0jy,https://www.speedrun.com/sm64/run/y6x5x0jy,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/1561379512'}],mod note: retimed to 15:03,verified,zx7gkrx7,2022-08-15T02:20:44Z,"[{'rel': 'user', 'id': '0jmknyx1', 'uri': 'https://www.speedrun.com/api/v1/users/0jmknyx1'}]",2022-08-13,2022-08-14T03:05:27Z,PT1H5M3S,3903,PT1H5M3S,3903,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,splits.io,https://splits.io/api/v3/runs/9rs6,
810,mrl2xpgm,https://www.speedrun.com/sm64/run/mrl2xpgm,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.youtube.com/watch?v=9U487gApyag'}],yippee!,verified,zx7gkrx7,2023-07-18T23:22:18Z,"[{'rel': 'user', 'id': '8rmgnm3j', 'uri': 'https://www.speedrun.com/api/v1/users/8rmgnm3j'}]",2023-07-18,2023-07-18T11:12:15Z,PT1H5M7S,3907,PT1H5M7S,3907,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
811,y6o0xx1y,https://www.speedrun.com/sm64/run/y6o0xx1y,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://youtu.be/OTcQdzEkM1w'}],mod note: retimed to 1:05:09,verified,j03z503j,2023-02-01T06:14:51Z,"[{'rel': 'user', 'id': '8v2r1enj', 'uri': 'https://www.speedrun.com/api/v1/users/8v2r1enj'}]",2023-01-30,2023-02-01T00:11:41Z,PT1H5M9S,3909,PT1H5M9S,3909,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
812,y65q1x1z,https://www.speedrun.com/sm64/run/y65q1x1z,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/673656746?t=00h13m50s'}],,verified,zx7gkrx7,2020-07-11T05:56:31Z,"[{'rel': 'user', 'id': 'xz9opk08', 'uri': 'https://www.speedrun.com/api/v1/users/xz9opk08'}]",2020-07-08,2020-07-08T18:32:54Z,PT1H5M11S,3911,PT1H5M11S,3911,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
813,zgq9x3dy,https://www.speedrun.com/sm64/run/zgq9x3dy,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/1634947923'}],,verified,j4232gmx,2022-10-27T14:55:57Z,"[{'rel': 'user', 'id': 'xk3zrrm8', 'uri': 'https://www.speedrun.com/api/v1/users/xk3zrrm8'}]",2022-10-24,2022-10-26T14:50:57Z,PT1H5M13S,3913,PT1H5M13S,3913,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
814,znpj957m,https://www.speedrun.com/sm64/run/znpj957m,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://youtu.be/hD_fGxqzVZI'}],,verified,48gye018,2022-06-12T06:59:41Z,"[{'rel': 'user', 'id': 'xyl3eqvj', 'uri': 'https://www.speedrun.com/api/v1/users/xyl3eqvj'}]",2022-06-10,2022-06-10T20:15:37Z,PT1H5M14S,3914,PT1H5M14S,3914,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,splits.io,https://splits.io/api/v3/runs/9h6w,
815,m76exn9y,https://www.speedrun.com/sm64/run/m76exn9y,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/1520732211'}],this one's better lol,verified,zx7gkrx7,2022-07-06T20:32:00Z,"[{'rel': 'user', 'id': '1xy02njr', 'uri': 'https://www.speedrun.com/api/v1/users/1xy02njr'}]",2022-07-02,2022-07-02T22:32:02Z,PT1H5M16S,3916,PT1H5M16S,3916,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,splits.io,https://splits.io/api/v3/runs/9koj,
816,yd92p50z,https://www.speedrun.com/sm64/run/yd92p50z,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://youtu.be/qzLM0f_ES2Y'}],,verified,98rp5e6j,2021-03-08T07:40:11Z,"[{'rel': 'user', 'id': '8vkpzyvj', 'uri': 'https://www.speedrun.com/api/v1/users/8vkpzyvj'}]",2021-03-05,2021-03-05T23:33:24Z,PT1H5M17S,3917,PT1H5M17S,3917,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
817,yjkvk43m,https://www.speedrun.com/sm64/run/yjkvk43m,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.youtube.com/watch?v=JprX_USQjBY'}],,verified,zx7gkrx7,2018-04-04T05:18:37Z,"[{'rel': 'user', 'id': '18q63m0j', 'uri': 'https://www.speedrun.com/api/v1/users/18q63m0j'}]",2018-04-03,2018-04-03T15:43:07Z,PT1H5M18S,3918,PT1H5M18S,3918,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,splits.io,https://splits.io/api/v3/runs/2h9y,
818,y237jv9m,https://www.speedrun.com/sm64/run/y237jv9m,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.youtube.com/watch?v=MC7vdAu-8do&t=618s'}],Yes new 70 Star PB! really good run :) ,verified,zxzlqn8q,2017-09-13T14:59:54Z,"[{'rel': 'user', 'id': 'zxz0p5e8', 'uri': 'https://www.speedrun.com/api/v1/users/zxz0p5e8'}]",2017-09-13,2017-09-13T10:22:59Z,PT1H5M21S,3921,PT1H5M21S,3921,,0,,0,w89rwelk,True,o316x197,,5lmoxk01,5q8e86rq,,,
818,znrxpk7y,https://www.speedrun.com/sm64/run/znrxpk7y,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.youtube.com/watch?v=bQZAzsSSqeg'}],"Project64 1.6 was the emu, as per usual.

Nice way for me to catch up against a former best that was on track for 1:02/1:03 until tippy.
I may as well begin working on 120 star.
edit: I forgot to apply a splits.io url.",verified,v815edqj,2019-12-31T21:38:39Z,"[{'rel': 'user', 'id': '1xyo3nvj', 'uri': 'https://www.speedrun.com/api/v1/users/1xyo3nvj'}]",2019-12-03,2019-12-31T20:26:18Z,PT1H5M21S,3921,PT1H5M21S,3921,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,splits.io,https://splits.io/api/v3/runs/4vih,
820,m31lkjgz,https://www.speedrun.com/sm64/run/m31lkjgz,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://www.twitch.tv/videos/504389862'}],,verified,qxk4wo6j,2019-11-09T05:21:21Z,"[{'rel': 'user', 'id': 'pj0vn53x', 'uri': 'https://www.speedrun.com/api/v1/users/pj0vn53x'}]",2019-11-05,2019-11-05T20:39:54Z,PT1H5M24S,3924,PT1H5M24S,3924,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
821,z52jd9jz,https://www.speedrun.com/sm64/run/z52jd9jz,o1y9wo6q,,7dgrrxk4,[{'uri': 'https://youtu.be/9JgDTRIKJAU'}],Finally got a new PB!,verified,qxkm6mj0,2022-04-28T14:14:40Z,"[{'rel': 'user', 'id': '8rpzqz6j', 'uri': 'https://www.speedrun.com/api/v1/users/8rpzqz6j'}]",2022-04-28,2022-04-28T08:41:50Z,PT1H5M27S,3927,PT1H5M27S,3927,,0,,0,w89rwelk,True,pr184lqn,,5lmoxk01,5q8e86rq,,,
