id,started,ended,realTime,bob,wf,ccm,dw,ssl,lll,hmc,ddd,fs,bljs,bits
1961,2019-10-24 03:26:46,2019-10-24 03:45:01,00:18:17.4530000,00:01:39.2730000,00:03:06.6160000,00:01:23.3050000,00:03:00,00:01:31.2480000,00:01:10,00:01:59.8140000,00:01:39.1580000,00:01:39.0610000,00:00:57.7990000,00:02:01.6800000
1962,2019-10-24 03:51:42,2019-10-24 03:54:36,,00:01:39.2660000,,,,,,,,,,
1963,2019-10-24 03:54:39,2019-10-24 03:57:20,,00:01:42.1250000,,,,,,,,,,
1964,2019-10-24 03:57:23,2019-10-24 03:58:57,,,,,,,,,,,,
1965,2019-10-24 03:59:00,2019-10-24 04:00:02,,,,,,,,,,,,
1966,2019-10-24 04:00:05,2019-10-24 04:01:37,,,,,,,,,,,,
1967,2019-10-24 04:01:40,2019-10-24 04:08:48,,00:01:39.6150000,00:03:11.2770000,00:01:26.5010000,,,,,,,,
1968,2019-10-24 04:08:50,2019-10-24 04:11:51,,00:01:39.2140000,,,,,,,,,,
1969,2019-10-24 04:11:54,2019-10-24 04:20:41,,00:01:39.7990000,00:03:12.7250000,00:01:23.9080000,00:03:00,,,,,,,
1970,2019-10-24 04:20:44,2019-10-24 04:22:16,,,,,,,,,,,,
1971,2019-10-24 04:22:19,2019-10-24 04:34:39,,00:01:39.6460000,00:03:06.4940000,00:01:31.7410000,00:03:00,00:01:26.9940000,00:01:10,00:01:58.5960000,,,,
1972,2019-10-24 04:34:42,2019-10-24 04:35:44,,,,,,,,,,,,
1973,2019-10-24 04:35:47,2019-10-24 04:53:32,00:17:47.7730000,00:01:39.3750000,00:03:03.6810000,00:01:23.2170000,00:03:00,00:01:28.1810000,00:01:10,00:01:57.9870000,00:01:33.9160000,00:01:39.3970000,00:00:55.7290000,00:01:48.8610000
1974,2019-10-24 05:12:40,2019-10-24 05:19:05,,,,,,,,,,,,
1975,2019-11-12 01:44:15,2019-11-12 01:44:31,,,,,,,,,,,,
1976,2019-11-13 03:14:02,2019-11-13 03:14:13,,,,,,,,,,,,
1977,2019-11-14 01:20:44,2019-11-14 01:22:36,,,,,,,,,,,,
1978,2019-12-07 05:24:02,2019-12-07 05:29:41,,00:01:40.0470000,00:03:19.5780000,,,,,,,,,
1979,2019-12-07 05:29:44,2019-12-07 05:30:47,,,,,,,,,,,,
1980,2019-12-07 05:30:50,2019-12-07 05:32:24,,,,,,,,,,,,
1981,2019-12-07 05:32:28,2019-12-07 05:33:30,,,,,,,,,,,,
1982,2019-12-07 05:33:33,2019-12-07 05:35:05,,,,,,,,,,,,
1983,2019-12-07 05:35:08,2019-12-07 05:55:18,,00:01:42.8530000,00:03:10.9570000,00:01:26.4270000,00:03:00,00:01:26.9810000,00:01:10,00:02:00.0070000,00:01:36.8030000,00:01:37.7750000,00:03:37.9350000,
1984,2019-12-11 02:53:00,2019-12-11 02:53:11,,,,,,,,,,,,
1985,2019-12-18 23:46:46,2019-12-18 23:48:55,,,,,,,,,,,,
1986,2019-12-18 23:48:58,2019-12-18 23:50:01,,,,,,,,,,,,
1987,2019-12-18 23:50:04,2019-12-18 23:51:37,,,,,,,,,,,,
1988,2019-12-18 23:51:41,2019-12-18 23:57:25,,00:01:39.5830000,00:03:21.6160000,,,,,,,,,
1989,2019-12-18 23:57:29,2019-12-19 00:04:16,,00:01:40.2550000,00:03:09.9180000,00:01:23.2540000,,,,,,,,
1990,2019-12-19 00:04:19,2019-12-19 00:05:53,,,,,,,,,,,,
1991,2019-12-19 00:05:56,2019-12-19 00:16:09,,00:01:41.2450000,00:03:08.2700000,00:01:23.4830000,00:03:00,00:01:26.2620000,00:01:10,,,,,
1992,2019-12-20 03:39:44,2019-12-20 03:39:53,,,,,,,,,,,,
1993,2019-12-20 03:39:55,2019-12-20 03:39:58,,,,,,,,,,,,
1994,2020-01-20 03:04:42,2020-01-20 03:06:34,,00:01:50.7150000,,,,,,,,,,
1995,2020-01-26 21:51:35,2020-01-26 21:51:46,,,,,,,,,,,,
1996,2020-01-26 21:52:02,2020-01-26 21:58:54,,00:01:39.3370000,00:03:08.9360000,00:01:23.4990000,,,,,,,,
1997,2020-01-26 22:00:42,2020-01-26 22:02:14,,,,,,,,,,,,
1998,2020-01-26 22:02:17,2020-01-26 22:04:44,,00:01:39.7960000,,,,,,,,,,
1999,2020-01-26 22:04:47,2020-01-26 22:12:11,,00:01:39.6050000,00:03:06.1280000,00:01:25.2730000,,,,,,,,
2000,2020-01-26 22:12:14,2020-01-26 22:13:48,,,,,,,,,,,,
2001,2020-01-26 22:13:51,2020-01-26 22:16:49,,00:01:39.4580000,,,,,,,,,,
2002,2020-01-26 22:16:53,2020-01-26 22:19:18,,00:01:39.3940000,,,,,,,,,,
2003,2020-01-26 22:19:22,2020-01-26 22:20:25,,,,,,,,,,,,
2004,2020-01-26 22:20:28,2020-01-26 22:26:00,,00:01:40.1780000,,,,,,,,,,
2005,2020-01-26 22:26:04,2020-01-26 22:27:06,,,,,,,,,,,,
2006,2020-01-26 22:27:10,2020-01-26 22:28:43,,,,,,,,,,,,
2007,2020-01-26 22:28:47,2020-01-26 22:30:26,,,,,,,,,,,,
2008,2020-01-26 22:30:29,2020-01-26 22:33:05,,,,,,,,,,,,
2009,2020-01-26 22:33:08,2020-01-26 22:34:11,,,,,,,,,,,,
2010,2020-01-26 22:34:14,2020-01-26 22:36:57,,00:01:39.4160000,,,,,,,,,,
2011,2020-01-26 22:37:00,2020-01-26 22:43:53,,00:01:39.9780000,00:03:06.0450000,00:01:28.8370000,,,,,,,,
2012,2020-01-26 22:43:56,2020-01-26 22:50:54,,00:01:39.4490000,00:03:07.4000000,00:01:23.4810000,,,,,,,,
2013,2020-01-26 22:50:57,2020-01-26 22:52:53,,,,,,,,,,,,
2014,2020-01-26 22:52:56,2020-01-26 22:54:04,,,,,,,,,,,,
2015,2020-01-26 22:54:07,2020-01-26 22:57:18,,,,,,,,,,,,
2016,2020-01-26 22:57:21,2020-01-26 22:58:25,,,,,,,,,,,,
2017,2020-01-26 22:58:28,2020-01-26 22:59:30,,,,,,,,,,,,
2018,2020-01-26 22:59:34,2020-01-26 23:16:03,,00:01:40.1660000,00:03:04.6820000,00:01:24.0790000,00:02:00.1000000,00:01:30.9030000,00:01:10,00:01:27.7000000,00:01:37.0420000,,,
2019,2020-01-27 00:22:15,2020-01-27 00:29:35,,00:01:40.4310000,00:03:04.4170000,00:01:33.9020000,,,,,,,,
2020,2020-01-27 00:29:38,2020-01-27 00:42:11,,00:01:39.3570000,00:03:12.1690000,00:01:24.7750000,00:02:03.2700000,00:01:24.9140000,,00:02:22.8630000,,,,
2021,2020-01-27 00:42:14,2020-01-27 00:43:17,,,,,,,,,,,,
2022,2020-01-27 00:43:21,2020-01-27 01:37:42,,00:01:40.5360000,00:03:07.0810000,00:01:22.2400000,,,,,,,,
2023,2020-02-17 21:27:09,2020-02-17 21:45:20,00:18:13.9660000,00:01:39.9990000,00:03:02.3660000,00:01:22.9210000,00:01:55.4700000,00:01:25.1310000,00:01:10,00:01:19.7220000,00:01:28.9020000,00:01:35.8150000,00:00:50.8260000,00:02:51.6470000
2024,2020-02-17 21:46:45,2020-02-17 21:53:52,,00:01:39.3160000,00:03:02.8380000,00:01:28.1660000,,,,,,,,
2025,2020-02-17 21:53:55,2020-02-17 22:11:13,,00:01:39.9660000,00:03:05.3590000,00:01:25.7950000,00:01:56.4160000,00:01:24.1190000,00:01:10,00:01:21.9500000,00:01:31.3250000,00:01:36.2580000,00:01:23.7100000,
2026,2020-02-17 22:16:54,2020-02-17 22:17:25,,,,,,,,,,,,
2027,2020-02-17 22:17:29,2020-02-17 22:35:50,00:18:24.2900000,00:01:40.0610000,00:03:03.5140000,00:01:23.7680000,00:02:25.8670000,00:01:27.8260000,,00:01:56.1820000,00:01:41.5620000,00:01:25.7250000,00:01:47.5840000,00:01:32.2010000
2028,2020-02-17 22:40:34,2020-02-17 22:40:44,,,,,,,,,,,,
2029,2020-02-17 22:41:01,2020-02-17 23:10:45,,00:01:41.2050000,00:03:03.2450000,00:01:30.2810000,00:01:54.2550000,00:01:24.2120000,00:01:10,00:01:19.1050000,00:01:45.3500000,00:01:42.0540000,00:01:50.9120000,
2030,2020-02-17 23:12:47,2020-02-17 23:12:52,,,,,,,,,,,,
2031,2020-02-17 23:12:54,2020-02-17 23:15:22,,00:01:39.8460000,,,,,,,,,,
2032,2020-02-17 23:15:25,2020-02-17 23:19:36,,00:01:40.3960000,,,,,,,,,,
2033,2020-02-17 23:19:39,2020-02-17 23:20:50,,,,,,,,,,,,
2034,2020-02-17 23:20:53,2020-02-17 23:38:29,00:17:38.5840000,00:01:39.5130000,00:03:03.9150000,00:01:28.4950000,00:01:55.7420000,00:01:23.7020000,00:01:10,00:01:18.2190000,00:01:39.5980000,00:01:25.7030000,00:01:09.4040000,00:01:53.1990000
2035,2020-02-20 03:32:23,2020-02-20 03:32:34,,,,,,,,,,,,
2036,2020-02-20 03:32:37,2020-02-20 03:35:27,,00:01:39.9300000,,,,,,,,,,
2037,2020-02-20 03:35:30,2020-02-20 03:35:37,,,,,,,,,,,,
2038,2020-02-20 03:35:40,2020-02-20 03:37:12,,,,,,,,,,,,
2039,2020-02-20 03:37:15,2020-02-20 03:37:22,,,,,,,,,,,,
2040,2020-02-20 03:37:25,2020-02-20 03:38:57,,,,,,,,,,,,
2041,2020-02-20 03:39:00,2020-02-20 03:45:57,,00:01:41.7280000,00:03:05.4300000,00:01:25.5150000,,,,,,,,
2042,2020-02-20 03:46:00,2020-02-20 03:47:03,,,,,,,,,,,,
2043,2020-02-20 03:47:06,2020-02-20 03:48:38,,,,,,,,,,,,
2044,2020-02-20 03:48:41,2020-02-20 03:52:02,,00:01:39.7780000,,,,,,,,,,
2045,2020-02-20 03:52:05,2020-02-20 03:55:01,,00:01:39.7040000,,,,,,,,,,
2046,2020-02-20 03:55:04,2020-02-20 03:57:52,,00:01:39.6150000,,,,,,,,,,
2047,2020-02-20 03:57:55,2020-02-20 04:01:21,,00:01:39.4320000,,,,,,,,,,
2048,2020-02-20 04:01:25,2020-02-20 04:06:46,,00:01:39.7020000,00:03:04.4090000,,,,,,,,,
2049,2020-02-20 04:06:49,2020-02-20 04:08:21,,,,,,,,,,,,
2050,2020-02-20 04:08:24,2020-02-20 04:10:01,,,,,,,,,,,,
2051,2020-02-20 04:10:04,2020-02-20 04:11:37,,,,,,,,,,,,
2052,2020-02-20 04:11:41,2020-02-20 04:13:13,,,,,,,,,,,,
2053,2020-02-20 04:13:16,2020-02-20 04:15:36,,00:01:40.1900000,,,,,,,,,,
2054,2020-02-20 04:15:40,2020-02-20 04:17:14,,,,,,,,,,,,
2055,2020-02-20 04:17:17,2020-02-20 04:18:48,,,,,,,,,,,,
2056,2020-02-20 04:18:52,2020-02-20 04:19:54,,,,,,,,,,,,
2057,2020-02-20 04:19:57,2020-02-20 04:21:00,,,,,,,,,,,,
2058,2020-02-20 04:21:03,2020-02-20 04:22:05,,,,,,,,,,,,
2059,2020-02-20 04:22:08,2020-02-20 04:23:47,,,,,,,,,,,,
2060,2020-02-20 04:23:50,2020-02-20 04:28:39,,00:01:39.4630000,,,,,,,,,,
2061,2020-02-20 04:28:42,2020-02-20 04:30:22,,,,,,,,,,,,
2062,2020-02-20 04:30:25,2020-02-20 04:37:24,,00:01:39.4890000,00:03:04.3430000,00:01:30.6390000,,,,,,,,
2063,2020-02-20 04:37:27,2020-02-20 04:44:43,,00:01:39.9760000,00:03:04.1550000,00:01:32.1500000,,,,,,,,
2064,2020-02-22 00:36:45,2020-02-22 00:37:01,,,,,,,,,,,,
2065,2020-02-22 00:38:30,2020-02-22 00:40:13,,,,,,,,,,,,
2066,2020-02-22 00:40:16,2020-02-22 00:43:18,,00:01:39.7520000,,,,,,,,,,
2067,2020-02-22 00:43:21,2020-02-22 00:48:49,,,,,,,,,,,,
2068,2020-02-22 00:48:51,2020-02-22 00:48:53,,,,,,,,,,,,
2069,2020-02-22 00:48:58,2020-02-22 00:55:59,,00:01:39.7180000,00:03:05.9390000,00:01:27.7560000,,,,,,,,
2070,2020-02-22 00:56:02,2020-02-22 00:57:36,,,,,,,,,,,,
2071,2020-02-22 00:57:40,2020-02-22 00:57:47,,,,,,,,,,,,
2072,2020-02-22 00:57:50,2020-02-22 01:00:15,,00:01:39.2010000,,,,,,,,,,
2073,2020-02-22 01:00:18,2020-02-22 01:01:21,,,,,,,,,,,,
2074,2020-02-22 01:01:24,2020-02-22 01:01:31,,,,,,,,,,,,
2075,2020-02-22 01:01:34,2020-02-22 01:07:22,,,,,,,,,,,,
2076,2020-02-22 01:07:25,2020-02-22 01:15:25,,,,,,,,,,,,
2077,2020-02-22 01:15:28,2020-02-22 01:21:25,,00:01:39.2680000,00:03:05.8450000,,,,,,,,,
2078,2020-02-22 01:21:28,2020-02-22 01:38:41,00:17:15.6520000,00:01:39.4650000,00:03:01.2140000,00:01:23.7780000,00:01:54.8960000,00:01:25.4270000,00:01:10,00:01:25.0860000,00:01:37.5160000,00:01:35.7600000,00:00:53.9190000,00:01:45.7300000
2079,2020-02-22 01:46:26,2020-02-22 01:59:26,,00:01:39.1470000,00:03:10.2670000,00:01:23.2870000,00:01:54.4770000,00:01:26.2830000,00:01:10,00:01:18.5350000,,,,
2080,2020-02-22 01:59:29,2020-02-22 02:01:01,,,,,,,,,,,,
2081,2020-02-22 02:01:04,2020-02-22 02:01:10,,,,,,,,,,,,
2082,2020-02-22 02:01:13,2020-02-22 02:08:21,,00:01:39.3160000,00:03:02.0680000,00:01:26.8610000,,,,,,,,
2083,2020-02-22 02:08:25,2020-02-22 02:09:57,,,,,,,,,,,,
2084,2020-02-22 02:10:00,2020-02-22 02:23:45,,00:01:39.8670000,00:03:02.8780000,00:01:24.8040000,00:02:01.1750000,00:01:23.7860000,00:01:10,00:01:17.6990000,00:01:35.9270000,,,
2085,2020-02-22 02:23:46,2020-02-22 02:27:31,,00:01:39.7700000,,,,,,,,,,
2086,2020-02-22 02:27:34,2020-02-22 02:34:44,,00:01:39.3050000,00:03:05.9280000,00:01:22.9450000,,,,,,,,
2087,2020-02-22 02:34:47,2020-02-22 02:35:50,,,,,,,,,,,,
2088,2020-02-22 02:35:53,2020-02-22 02:43:07,,00:01:39.6990000,00:03:07.5420000,00:01:22.3380000,,,,,,,,
2089,2020-02-22 02:43:10,2020-02-22 02:46:08,,00:01:39.7730000,,,,,,,,,,
2090,2020-02-22 02:46:11,2020-02-22 02:53:25,,00:01:39.3320000,00:03:04.9160000,00:01:25.6020000,,,,,,,,
2091,2020-02-22 02:53:30,2020-02-22 02:57:44,,00:01:39.2980000,,,,,,,,,,
2092,2020-02-22 02:57:48,2020-02-22 02:58:51,,,,,,,,,,,,
2093,2020-02-22 02:58:55,2020-02-22 03:05:52,,00:01:39.3200000,00:03:02.7620000,00:01:26.2720000,,,,,,,,
2094,2020-02-22 03:05:55,2020-02-22 03:08:22,,00:01:40.8250000,,,,,,,,,,
2095,2020-02-22 03:08:26,2020-02-22 03:27:45,,,,,,,,,,,,
2096,2020-02-22 03:27:48,2020-02-22 03:29:20,,,,,,,,,,,,
2097,2020-02-22 03:29:23,2020-02-22 03:34:00,,00:01:39.2700000,,,,,,,,,,
2098,2020-02-22 03:34:04,2020-02-22 03:51:03,,00:01:39.2400000,00:03:02.8870000,00:01:22.3740000,00:01:54.4950000,00:01:26.1990000,00:01:10,00:01:21.9180000,00:01:40.6410000,00:01:38.4700000,00:01:00.9730000,
2099,2020-02-22 03:51:04,2020-02-22 03:52:38,,,,,,,,,,,,
2100,2020-02-22 03:52:41,2020-02-22 03:53:43,,,,,,,,,,,,
2101,2020-02-22 03:53:46,2020-02-22 03:54:51,,,,,,,,,,,,
2102,2020-02-22 03:54:54,2020-02-22 03:55:00,,,,,,,,,,,,
2103,2020-02-22 03:55:03,2020-02-22 03:57:28,,00:01:39.4630000,,,,,,,,,,
2104,2020-02-22 03:57:32,2020-02-22 03:58:36,,,,,,,,,,,,
2105,2020-02-22 03:58:39,2020-02-22 04:05:45,,00:01:40.4440000,,,,,,,,,,
2106,2020-02-22 04:05:48,2020-02-22 04:08:15,,00:01:39.8850000,,,,,,,,,,
2107,2020-02-22 04:08:18,2020-02-22 04:08:25,,,,,,,,,,,,
2108,2020-02-22 04:08:28,2020-02-22 04:08:41,,,,,,,,,,,,
2109,2020-02-22 04:08:44,2020-02-22 04:13:24,,00:01:43.2090000,,,,,,,,,,
2110,2020-02-22 04:13:27,2020-02-22 04:27:48,,00:01:39.1060000,00:03:04.9590000,00:01:22.8010000,00:01:54.0490000,00:01:23.2790000,00:01:10,00:01:25.5190000,00:01:42.6790000,,,
2111,2020-02-22 04:27:49,2020-02-22 04:28:25,,,,,,,,,,,,
2112,2020-02-22 04:28:28,2020-02-22 04:31:07,,,,,,,,,,,,
2113,2020-02-22 04:31:08,2020-02-22 04:32:51,,,,,,,,,,,,
2114,2020-02-22 04:32:54,2020-02-22 04:38:15,,00:01:39.2360000,00:03:04.0370000,,,,,,,,,
2115,2020-02-22 04:38:18,2020-02-22 04:45:27,,00:01:39.2350000,00:03:09.2540000,00:01:22.9750000,,,,,,,,
2116,2020-02-22 04:45:30,2020-02-22 05:21:53,,00:01:39.0400000,,,,,,,,,,
2117,2020-02-22 05:21:55,2020-02-22 05:21:57,,,,,,,,,,,,
2118,2020-02-22 21:56:30,2020-02-22 22:13:20,,00:01:39.6010000,00:03:03.4220000,00:01:22.9480000,00:01:54.1310000,00:01:25.2030000,00:01:10,00:01:19.4410000,00:01:30.5210000,00:01:39.3500000,00:01:02.6050000,
2119,2020-02-22 22:13:23,2020-02-22 22:16:18,,00:01:39.2890000,,,,,,,,,,
2120,2020-02-22 22:16:21,2020-02-22 22:17:58,,,,,,,,,,,,
2121,2020-02-22 22:18:01,2020-02-22 22:19:28,,,,,,,,,,,,
2122,2020-02-22 22:19:31,2020-02-22 22:22:50,,00:01:41.2010000,,,,,,,,,,
2123,2020-02-22 22:22:53,2020-02-22 22:29:48,,00:01:39.3240000,00:03:03.7490000,00:01:25.0370000,,,,,,,,
2124,2020-02-22 22:29:51,2020-02-22 22:32:16,,00:01:39.5890000,,,,,,,,,,
2125,2020-02-22 22:32:20,2020-02-22 22:36:16,,00:01:39.4980000,,,,,,,,,,
2126,2020-02-22 22:36:20,2020-02-22 22:37:23,,,,,,,,,,,,
2127,2020-02-22 22:37:26,2020-02-22 22:38:31,,,,,,,,,,,,
2128,2020-02-22 22:41:21,2020-02-22 22:47:32,,00:01:39.4640000,00:03:08.0570000,,,,,,,,,
2129,2020-02-22 22:47:35,2020-02-22 22:50:34,,,,,,,,,,,,
2130,2020-02-22 22:50:36,2020-02-22 22:52:07,,,,,,,,,,,,
2131,2020-02-22 22:52:11,2020-02-22 22:53:46,,,,,,,,,,,,
2132,2020-02-22 22:53:49,2020-02-22 22:57:20,,00:01:39.2800000,,,,,,,,,,
2133,2020-02-22 22:57:23,2020-02-22 23:01:59,,00:01:39.2590000,,,,,,,,,,
2134,2020-02-22 23:02:03,2020-02-22 23:03:35,,,,,,,,,,,,
2135,2020-02-22 23:03:38,2020-02-22 23:05:17,,,,,,,,,,,,
2136,2020-02-22 23:05:21,2020-02-22 23:07:53,,00:01:39.4090000,,,,,,,,,,
2137,2020-02-22 23:07:56,2020-02-22 23:08:59,,,,,,,,,,,,
2138,2020-02-22 23:09:02,2020-02-22 23:12:15,,,,,,,,,,,,
2139,2020-02-22 23:12:19,2020-02-22 23:13:21,,,,,,,,,,,,
2140,2020-02-22 23:13:24,2020-02-22 23:14:26,,,,,,,,,,,,
2141,2020-02-22 23:14:30,2020-02-22 23:16:05,,,,,,,,,,,,
2142,2020-02-22 23:16:08,2020-02-22 23:25:58,,00:01:39.7620000,00:03:08.3540000,,,,,,,,,
2143,2020-02-22 23:26:02,2020-02-22 23:27:37,,,,,,,,,,,,
2144,2020-02-22 23:27:40,2020-02-22 23:28:56,,,,,,,,,,,,
2145,2020-02-22 23:28:59,2020-02-22 23:30:02,,,,,,,,,,,,
2146,2020-02-22 23:30:05,2020-02-22 23:31:14,,,,,,,,,,,,
2147,2020-02-22 23:31:17,2020-02-22 23:44:46,,00:01:40.1620000,00:03:02.9020000,00:01:24.2260000,00:01:54.3900000,00:01:23.6850000,00:01:10,00:01:22.4190000,00:01:38.9730000,,,
2148,2020-02-22 23:44:49,2020-02-22 23:46:43,,,,,,,,,,,,
2149,2020-02-22 23:46:47,2020-02-22 23:47:49,,,,,,,,,,,,
2150,2020-02-22 23:47:53,2020-02-22 23:49:58,,,,,,,,,,,,
2151,2020-02-22 23:50:01,2020-02-22 23:54:07,,00:01:39.2790000,,,,,,,,,,
2152,2020-02-22 23:54:10,2020-02-22 23:55:12,,,,,,,,,,,,
2153,2020-02-22 23:55:15,2020-02-22 23:56:49,,,,,,,,,,,,
2154,2020-02-22 23:56:52,2020-02-23 00:01:05,,,,,,,,,,,,
2155,2020-02-23 00:01:08,2020-02-23 00:03:38,,00:01:43.8170000,,,,,,,,,,
2156,2020-02-23 00:03:41,2020-02-23 00:05:20,,,,,,,,,,,,
2157,2020-02-23 00:05:23,2020-02-23 00:22:17,,00:01:39.2730000,00:03:04.3400000,00:01:21.8210000,00:01:57.7680000,00:01:24.9320000,00:01:10,00:01:20.2420000,00:01:32.5870000,00:01:32.1630000,00:01:08.2640000,
2158,2020-02-23 00:22:18,2020-02-23 00:25:45,,,,,,,,,,,,
2159,2020-02-23 00:25:48,2020-02-23 00:28:53,,00:01:40.3430000,,,,,,,,,,
2160,2020-02-23 00:28:56,2020-02-23 00:30:59,,,,,,,,,,,,
2161,2020-02-23 00:31:02,2020-02-23 00:32:38,,,,,,,,,,,,
2162,2020-02-23 00:32:42,2020-02-23 00:34:14,,,,,,,,,,,,
2163,2020-02-23 00:34:17,2020-02-23 00:37:20,,00:01:39.1880000,,,,,,,,,,
2164,2020-02-23 00:37:23,2020-02-23 00:41:05,,00:01:39.1100000,,,,,,,,,,
2165,2020-02-23 00:41:13,2020-02-23 00:56:26,,00:01:39.2410000,00:03:02.7050000,00:01:22.0140000,00:01:54.5790000,00:01:23.6780000,00:01:10,00:01:17.7740000,00:01:36.0720000,00:01:36.7060000,,
2166,2020-02-23 00:56:30,2020-02-23 01:12:40,,00:01:39.2620000,00:03:02.6180000,00:01:25.6990000,00:01:58.5420000,00:01:23.8000000,00:01:10,00:01:19.7430000,00:01:30.3600000,00:01:37.1770000,00:00:51.7350000,
2167,2020-02-23 01:12:43,2020-02-23 01:29:32,,00:01:39.4400000,00:03:02.4060000,00:01:22.0750000,00:02:02.3460000,00:01:25.0010000,00:01:10,00:01:17.5240000,00:01:29,00:01:35.4550000,00:01:10.8260000,
2168,2020-02-23 01:29:33,2020-02-23 01:52:53,,00:01:38.9220000,,,,,,,,,,
2169,2020-02-23 04:07:34,2020-02-23 04:10:59,,00:01:39.5680000,,,,,,,,,,
2170,2020-02-23 04:11:02,2020-02-23 04:13:05,,,,,,,,,,,,
2171,2020-02-23 04:13:14,2020-02-23 04:14:41,,,,,,,,,,,,
2172,2020-02-23 04:14:44,2020-02-23 04:31:56,00:17:15.3720000,00:01:39.7770000,00:03:06.9380000,00:01:21.3820000,00:01:55.5450000,00:01:24.3040000,00:01:10,00:01:16.9720000,00:01:30.7120000,00:01:28.0440000,00:01:12.5710000,00:01:46.0670000
2173,2020-02-23 04:34:09,2020-02-23 04:49:21,,00:01:39.2390000,,00:04:26.3010000,00:01:54.1000000,00:01:23.7970000,00:01:10,00:01:18.2780000,00:01:35.1450000,00:01:36.0710000,,
2174,2020-02-23 04:49:25,2020-02-23 04:52:33,,00:01:39.1830000,,,,,,,,,,
2175,2020-02-23 04:52:36,2020-02-23 04:54:08,,,,,,,,,,,,
2176,2020-02-23 04:54:11,2020-02-23 04:56:34,,,,,,,,,,,,
2177,2020-02-23 04:56:36,2020-02-23 05:01:54,,00:01:39.1440000,00:03:04.1690000,,,,,,,,,
2178,2020-02-23 05:01:57,2020-02-23 05:03:00,,,,,,,,,,,,
2179,2020-02-23 05:03:03,2020-02-23 05:12:51,,,,,,,,,,,,
2180,2020-02-23 05:12:54,2020-02-23 05:15:52,,00:01:39.0900000,,,,,,,,,,
2181,2020-02-23 05:15:55,2020-02-23 05:46:37,,00:01:39.5030000,00:03:01.9510000,00:01:22.5560000,00:01:54.9370000,00:01:24.2470000,00:01:10,00:01:23.9930000,,,,
2182,2020-02-23 05:46:39,2020-02-23 05:47:42,,,,,,,,,,,,
2183,2020-02-23 05:47:45,2020-02-23 05:49:19,,,,,,,,,,,,
2184,2020-02-23 05:49:22,2020-02-23 05:51:45,,00:01:39.2440000,,,,,,,,,,
2185,2020-02-23 05:51:48,2020-02-23 05:59:07,,00:01:39.2250000,00:03:05.8260000,00:01:23.7030000,,,,,,,,
2186,2020-02-23 05:59:11,2020-02-23 06:00:44,,,,,,,,,,,,
2187,2020-02-23 06:00:48,2020-02-23 06:08:26,,00:01:39.1680000,00:03:03.7700000,00:01:25.5970000,,,,,,,,
2188,2020-02-23 06:08:29,2020-02-23 06:10:49,,00:01:39.7880000,,,,,,,,,,
2189,2020-02-23 06:10:53,2020-02-23 06:18:05,,00:01:39.6430000,00:03:05.2950000,00:01:22.2810000,,,,,,,,
2190,2020-02-23 06:18:08,2020-02-23 06:21:27,,00:01:39.0530000,,,,,,,,,,
2191,2020-02-23 06:21:30,2020-02-23 06:22:33,,,,,,,,,,,,
2192,2020-02-23 06:22:36,2020-02-23 06:37:19,,00:01:40.0250000,00:03:01.5920000,00:01:22.3370000,00:01:58.9600000,00:01:23.9910000,,00:01:50.2080000,00:01:34.0810000,,,
2193,2020-03-21 05:37:00,2020-03-21 05:38:32,,,,,,,,,,,,
2194,2020-03-21 05:38:35,2020-03-21 05:40:07,,,,,,,,,,,,
2195,2020-03-21 05:40:11,2020-03-21 05:40:18,,,,,,,,,,,,
2196,2020-03-21 05:40:21,2020-03-21 05:43:40,,00:01:39.6380000,,,,,,,,,,
2197,2020-03-21 05:43:44,2020-03-21 05:47:02,,00:01:40.0320000,,,,,,,,,,
2198,2020-03-21 05:47:05,2020-03-21 05:49:36,,00:01:39.1420000,,,,,,,,,,
2199,2020-03-21 05:49:39,2020-03-21 06:02:52,,00:01:40.8410000,00:03:08.0910000,00:01:22.0950000,00:01:57.8930000,00:01:24.6930000,00:01:10,00:01:18.8700000,,,,
2200,2020-03-21 06:02:55,2020-03-21 06:06:34,,00:01:39.7890000,,,,,,,,,,
2201,2020-03-23 03:17:15,2020-03-23 03:34:08,,00:01:39.3840000,00:03:11.3670000,00:01:22.8830000,00:01:55.4740000,00:01:25.2780000,00:01:10,00:01:20.1590000,00:01:28.5350000,00:01:26.1120000,00:00:56.5470000,
2202,2020-03-24 00:33:19,2020-03-24 00:34:19,,,,,,,,,,,,
2203,2020-03-24 00:34:21,2020-03-24 00:35:24,,,,,,,,,,,,
2204,2020-03-24 00:35:27,2020-03-24 00:38:51,,00:01:39.3290000,,,,,,,,,,
2205,2020-03-24 00:38:54,2020-03-24 00:45:04,,,,,,,,,,,,
2206,2020-03-24 00:45:07,2020-03-24 00:46:41,,,,,,,,,,,,
2207,2020-03-24 00:46:43,2020-03-24 00:46:45,,,,,,,,,,,,
2208,2020-03-24 00:46:48,2020-03-24 00:49:15,,00:01:40.2950000,,,,,,,,,,
2209,2020-03-24 00:49:18,2020-03-24 00:51:37,,00:01:39.1920000,,,,,,,,,,
2210,2020-03-24 00:51:41,2020-03-24 01:01:37,,00:01:41.7320000,,,,,,,,,,
